t,inverse_fft,original
2.8414204690797127,2.290795728791442,2.2907957287914424
2.8539931260225435,2.2660415759682366,2.266041575968236
2.866565782965374,2.2334111703483113,2.233411170348312
2.8791384399082047,2.1929876118029625,2.1929876118029625
2.891711096851035,2.1448846241878523,2.1448846241878514
2.904283753793866,2.089246113344204,2.0892461133442035
2.9168564107366963,2.026245605890939,2.0262456058909395
2.9294290676795267,1.9560855710235798,1.9560855710235798
2.9420017246223575,1.8789966279980572,1.8789966279980574
2.954574381565188,1.7952366424290709,1.7952366424290707
2.9671470385080188,1.705089714971857,1.7050897149718565
2.979719695450849,1.6088650663815052,1.6088650663815047
2.99229235239368,1.5068958233530985,1.506895823353098
3.0048650093365104,1.3995377099381248,1.3995377099381248
3.017437666279341,1.2871676497054856,1.2871676497054854
3.0300103232221716,1.1701822841681064,1.1701822841681062
3.0425829801650024,1.0489964133268508,1.0489964133268508
3.0551556371078328,0.9240413644912968,0.9240413644912964
3.0677282940506636,0.7957632958199745,0.7957632958199746
3.080300950993494,0.6646214412809435,0.6646214412809434
3.0928736079363244,0.5310863039645604,0.5310863039645601
3.105446264879155,0.39563780488476513,0.3956378048847651
3.1180189218219856,0.25876339458071035,0.2587633945807103
3.1305915787648164,0.12095613497763898,0.12095613497763878
3.143164235707647,-0.017287240916452746,-0.017287240916453027
3.1557368926504776,-0.15546828381459488,-0.15546828381459482
3.168309549593308,-0.2930887897336616,-0.2930887897336614
3.180882206536139,-0.4296527606083018,-0.42965276060830193
3.1934548634789692,-0.5646683561917175,-0.5646683561917181
3.2060275204218,-0.6976498295336104,-0.6976498295336104
3.2186001773646304,-0.828119438390235,-0.8281194383902353
3.231172834307461,-0.9556093250169551,-0.955609325016955
3.2437454912502917,-1.079663356918188,-1.0796633569181882
3.256318148193122,-1.199838921284165,-1.1998389212841647
3.268890805135953,-1.3157086660267852,-1.3157086660267854
3.2814634620787833,-1.426862180537791,-1.4268621805377912
3.294036119021614,-1.5329076095305634,-1.532907609530563
3.3066087759644445,-1.633473193591387,-1.6334731935913878
3.3191814329072753,-1.728208730355292,-1.728208730355292
3.3317540898501057,-1.8167869505353746,-1.8167869505353742
3.3443267467929365,-1.8989048033707807,-1.898904803370781
3.356899403735767,-1.974284646416294,-1.974284646416294
3.3694720606785973,-2.042675334974565,-2.042675334974565
3.382044717621428,-2.103853206868256,-2.1038532068682563
3.3946173745642585,-2.1576229586629765,-2.1576229586629765
3.4071900315070893,-2.2038184098806854,-2.203818409880685
3.4197626884499197,-2.2423031521856323,-2.2423031521856323
3.4323353453927505,-2.272971080979462,-2.2729710809794614
3.444908002335581,-2.2957468073065215,-2.295746807306521
3.4574806592784117,-2.3105859484433076,-2.3105859484433076
3.470053316221242,-2.317475296025235,-2.3174752960252354
3.482625973164073,-2.3164328610476623,-2.316432861047662
3.4951986301069033,-2.3075077955645478,-2.3075077955645478
3.507771287049734,-2.2907801913951924,-2.290780191395193
3.5203439439925646,-2.2663607566354007,-2.2663607566354003
3.532916600935395,-2.234390371252106,-2.234390371252106
3.5454892578782258,-2.1950395235182287,-2.1950395235182283
3.558061914821056,-2.1485076295152057,-2.1485076295152052
3.570634571763887,-2.0950222383925907,-2.0950222383925903
3.5832072287067174,-2.034838126525483,-2.0348381265254822
3.595779885649548,-1.968236284149343,-1.968236284149343
3.6083525425923786,-1.8955227984765999,-1.8955227984765988
3.6209251995352094,-1.817027637708395,-1.8170276377083954
3.63349785647804,-1.7331033407462177,-1.7331033407462177
3.6460705134208706,-1.6441236177808698,-1.6441236177808691
3.658643170363701,-1.5504818672881016,-1.5504818672881016
3.6712158273065314,-1.45258961529061,-1.4525896152906093
3.6837884842493622,-1.350874883053125,-1.3508748830531248
3.6963611411921926,-1.2457804896600533,-1.2457804896600533
3.7089337981350234,-1.1377622961822618,-1.1377622961822618
3.721506455077854,-1.0272873983705975,-1.0272873983705977
3.7340791120206847,-0.9148322750167193,-0.914832275016719
3.746651768963515,-0.8008808992973171,-0.8008808992973169
3.759224425906346,-0.6859228205636975,-0.6859228205636975
3.7717970828491763,-0.5704512241556403,-0.5704512241556401
3.784369739792007,-0.4549609769052934,-0.45496097690529336
3.7969423967348375,-0.3399466660531094,-0.3399466660531092
3.809515053677668,-0.2259006393242652,-0.2259006393242649
3.8220877106204987,-0.11331105390895148,-0.11331105390895146
3.834660367563329,-0.0026599420551965736,-0.00265994205519704
3.84723302450616,0.10557869908319953,0.10557869908319928
3.8598056814489903,0.21094078579643863,0.2109407857964386
3.872378338391821,0.3129739869450804,0.3129739869450805
3.8849509953346515,0.4112395165964225,0.4112395165964222
3.8975236522774823,0.5053138730883985,0.5053138730883981
3.9100963092203127,0.5947905176497654,0.5947905176497653
3.9226689661631435,0.679281485944466,0.6792814859444655
3.935241623105974,0.7584189261728416,0.7584189261728412
3.9478142800488047,0.8318565576525333,0.8318565576525327
3.960386936991635,0.8992710441162293,0.8992710441162289
3.9729595939344655,0.9603632763000725,0.9603632763000725
3.9855322508772963,1.014859558755185,1.0148595587551845
3.9981049078201267,1.0625126961928664,1.062512696192866
4.010677564762958,1.1031029750711887,1.1031029750711885
4.023250221705788,1.1364390365443264,1.1364390365443267
4.035822878648618,1.1623586373253532,1.1623586373253532
4.04839553559145,1.1807292954558708,1.1807292954558712
4.06096819253428,1.1914488184306524,1.1914488184306529
4.07354084947711,1.1944457115901799,1.194445711590181
4.086113506419941,1.1896794651669713,1.1896794651669713
4.098686163362771,1.1771407188510117,1.1771407188510115
4.111258820305602,1.1568513032234544,1.1568513032234544
4.123831477248433,1.1288641578942042,1.128864157894205
4.136404134191263,1.0932631266660813,1.0932631266660815
4.148976791134094,1.0501626305340843,1.0501626305340843
4.161549448076925,0.9997072198109206,0.9997072198109203
4.174122105019755,0.942071007147469,0.9420710071474692
4.186694761962586,0.8774569836873273,0.8774569836873269
4.199267418905416,0.8060962210564242,0.8060962210564238
4.211840075848247,0.7282469623395451,0.7282469623395449
4.224412732791078,0.6441936056343279,0.6441936056343278
4.236985389733908,0.5542455841974588,0.5542455841974584
4.249558046676738,0.45873614760666587,0.45873614760666626
4.262130703619569,0.35802104875276264,0.35802104875276275
4.2747033605624,0.25247714184833486,0.25247714184833425
4.2872760175052305,0.1425008969910592,0.14250089699105895
4.299848674448061,0.028506837149301967,0.028506837149301134
4.312421331390891,-0.08907409625582861,-0.0890740962558294
4.3249939883337225,-0.2097962427156806,-0.2097962427156812
4.337566645276553,-0.3332009802336552,-0.3332009802336555
4.350139302219383,-0.45881853421645596,-0.458818534216456
4.362711959162214,-0.5861698305111744,-0.5861698305111745
4.375284616105045,-0.7147683852684685,-0.7147683852684684
4.387857273047875,-0.8441222241662001,-0.8441222241662008
4.400429929990706,-0.9737358234123208,-0.9737358234123207
4.413002586933536,-1.1031120648591377,-1.1031120648591382
4.4255752438763665,-1.2317541975060422,-1.2317541975060422
4.438147900819198,-1.3591677976419114,-1.3591677976419112
4.450720557762028,-1.4848627198841373,-1.4848627198841378
4.4632932147048585,-1.6083550314070687,-1.6083550314070687
4.475865871647689,-1.7291689217190076,-1.7291689217190074
4.48843852859052,-1.8468385804435166,-1.8468385804435168
4.501011185533351,-1.9609100356871496,-1.9609100356871494
4.513583842476181,-2.0709429457315958,-2.0709429457315958
4.526156499419011,-2.1765123369722055,-2.176512336972205
4.538729156361842,-2.277210281237621,-2.2772102812376205
4.551301813304673,-2.3726475058644425,-2.3726475058644416
4.563874470247503,-2.462454930166609,-2.462454930166609
4.576447127190334,-2.5462851222298677,-2.5462851222298677
4.589019784133164,-2.623813670276495,-2.6238136702764954
4.601592441075995,-2.6947404631828733,-2.6947404631828737
4.614165098018826,-2.7587908750914214,-2.758790875091421
4.626737754961656,-2.815716849437254,-2.815716849437254
4.639310411904487,-2.865297878107267,-2.8652978781072678
4.651883068847318,-2.907341871863575,-2.907341871863575
4.664455725790148,-2.9416859185928317,-2.9416859185928317
4.677028382732979,-2.968196926386136,-2.9681969263861356
4.689601039675809,-2.9867721489089925,-2.9867721489089925
4.702173696618639,-2.997339590986033,-2.9973395909860336
4.714746353561471,-2.999858292798234,-2.999858292798234
4.727319010504301,-2.99431849156996,-2.99431849156996
4.739891667447131,-2.9807416601071215,-2.980741660107121
4.752464324389962,-2.9591804220341764,-2.959180422034176
4.765036981332793,-2.929718344064853,-2.9297183440648524
4.7776096382756235,-2.8924696061271873,-2.892469606127187
4.790182295218454,-2.847578550646,-2.847578550645999
4.802754952161284,-2.7952191127633093,-2.795219112763309
4.8153276091041155,-2.735594133747538,-2.735594133747538
4.827900266046946,-2.6689345603038093,-2.6689345603038093
4.840472922989776,-2.5954985329482643,-2.5954985329482643
4.853045579932607,-2.5155703670477894,-2.5155703670477894
4.865618236875437,-2.429459430550309,-2.4294594305503088
4.878190893818268,-2.337498922839079,-2.337498922839079
4.890763550761099,-2.2400445595349003,-2.240044559534901
4.903336207703929,-2.137473168441794,-2.1374731684417934
4.9159088646467595,-2.030181202182612,-2.030181202182613
4.928481521589591,-1.9185831734002665,-1.9185831734002665
4.941054178532421,-1.803110018706014,-1.8031100187060138
4.9536268354752515,-1.6842073978378038,-1.6842073978378038
4.966199492418082,-1.5623339347475749,-1.5623339347475749
4.978772149360912,-1.4379594075658577,-1.437959407565858
4.9913448063037436,-1.3115628945939095,-1.3115628945939095
5.003917463246574,-1.1836308836472949,-1.1836308836472944
5.016490120189404,-1.0546553522196598,-1.0546553522196598
5.029062777132235,-0.9251318260507086,-0.9251318260507086
5.041635434075066,-0.7955574237676132,-0.7955574237676134
5.054208091017896,-0.6664288953241212,-0.6664288953241213
5.066780747960727,-0.5382406619861754,-0.5382406619861755
5.079353404903557,-0.41148286560663483,-0.4114828656066346
5.091926061846388,-0.2866394348950853,-0.2866394348950856
5.104498718789219,-0.16418617632149426,-0.16418617632149446
5.117071375732049,-0.04458889719511319,-0.04458889719511283
5.12964403267488,0.07169843166699866,0.07169843166699885
5.14221668961771,0.18423546642389785,0.18423546642389776
5.154789346560541,0.2925972267743317,0.292597226774332
5.167362003503372,0.3963757717401783,0.3963757717401779
5.179934660446202,0.4951818080500444,0.4951818080500443
5.192507317389032,0.5886462247696083,0.5886462247696078
5.205079974331864,0.6764215481166893,0.6764215481166894
5.217652631274694,0.758183310714383,0.7581833107143833
5.230225288217524,0.8336313298735154,0.8336313298735158
5.242797945160355,0.9024908898551848,0.9024908898551843
5.255370602103186,0.964513823443395,0.9645138234433946
5.2679432590460165,1.019479488555654,1.019479488555654
5.280515915988847,1.067195636034045,1.067195636034045
5.293088572931677,1.1074991651891577,1.1074991651891577
5.305661229874508,1.140256764112733,1.1402567641127321
5.318233886817339,1.1653654322301155,1.165365432230116
5.330806543760169,1.1827528830288365,1.1827528830288365
5.343379200703,1.1923778253729742,1.1923778253729742
5.35595185764583,1.194230122292665,1.194230122292665
5.368524514588661,1.188330826622143,1.188330826622142
5.381097171531492,1.1747320933462078,1.1747320933462082
5.393669828474322,1.1535169690021385,1.153516969002138
5.4062424854171525,1.1247990589696737,1.1247990589696737
5.418815142359983,1.0887220739642411,1.088722073964241
5.431387799302814,1.0454592575256834,1.0454592575256836
5.4439604562456445,0.9952126967650073,0.995212696765007
5.456533113188475,0.9382125190927136,0.9382125190927127
5.469105770131305,0.8747159781029168,0.8747159781029168
5.4816784270741366,0.805006432225193,0.8050064322251934
5.494251084016967,0.72939222017977,0.7293922201797692
5.506823740959797,0.6482054376793945,0.6482054376793944
5.519396397902628,0.5618006202113639,0.5618006202113642
5.531969054845459,0.47055333710416936,0.4705533371041688
5.544541711788289,0.37485870243370895,0.3748587024337092
5.55711436873112,0.2751298086526535,0.27512980865265346
5.56968702567395,0.17179608913165714,0.17179608913165678
5.5822596826167805,0.06530161608216975,0.06530161608216978
5.594832339559612,-0.043896659414319174,-0.04389665941431953
5.607404996502442,-0.155330718316853,-0.1553307183168532
5.619977653445273,-0.2685233283206902,-0.26852332832069037
5.632550310388103,-0.38298993500998774,-0.38298993500998746
5.645122967330934,-0.49824058199572246,-0.4982405819957225
5.657695624273765,-0.6137818524524289,-0.6137818524524292
5.670268281216595,-0.7291188243827431,-0.7291188243827433
5.682840938159425,-0.8437570318845375,-0.843757031884538
5.695413595102257,-0.957204424671733,-0.957204424671733
5.707986252045087,-1.0689733181067844,-1.0689733181067846
5.720558908987917,-1.1785823260402075,-1.1785823260402077
5.733131565930748,-1.2855582688205582,-1.2855582688205582
5.745704222873578,-1.3894380489362226,-1.3894380489362228
5.7582768798164095,-1.4897704868783832,-1.4897704868783834
5.77084953675924,-1.5861181099714863,-1.5861181099714863
5.78342219370207,-1.6780588871036124,-1.6780588871036122
5.795994850644901,-1.7651879025024584,-1.7651879025024584
5.808567507587732,-1.8471189619438069,-1.8471189619438064
5.821140164530562,-1.9234861250461077,-1.9234861250461077
5.833712821473393,-1.993945157596788,-1.9939451575967886
5.846285478416223,-2.05817489817181,-2.0581748981718104
5.858858135359053,-2.115878533648621,-2.115878533648621
5.871430792301885,-2.166784778572561,-2.166784778572561
5.884003449244715,-2.210648953716464,-2.210648953716464
5.8965761061875455,-2.247253959571681,-2.2472539595716814
5.909148763130376,-2.2764111409235217,-2.276411140923521
5.921721420073207,-2.2979610390946164,-2.297961039094617
5.9342940770160375,-2.3117740288833333,-2.3117740288833333
5.946866733958868,-2.317750837679939,-2.3177508376799385
5.959439390901698,-2.3158229447086,-2.3158229447086005
5.9720120478445295,-2.3059528588169407,-2.3059528588169402
5.98458470478736,-2.288134273714602,-2.2881342737146015
5.99715736173019,-2.262392100046423,-2.262392100046423
6.009730018673021,-2.228782374172401,-2.228782374172401
6.022302675615851,-2.18739204401366,-2.1873920440136603
6.034875332558682,-2.138338632809292,-2.138338632809292
6.047447989501513,-2.0817697821112846,-2.0817697821112846
6.060020646444343,-2.0178626758217106,-2.0178626758217115
6.0725933033871735,-1.9468233475464536,-1.946823347546454
6.085165960330005,-1.8688858740005194,-1.8688858740005205
6.097738617272835,-1.784311457650324,-1.7843114576503238
6.1103112742156656,-1.6933874022156357,-1.6933874022156354
6.122883931158496,-1.596425985077485,-1.5964259850774851
6.135456588101327,-1.4937632310452753,-1.493763231045275
6.148029245044158,-1.385757592326176,-1.385757592326176
6.160601901986988,-1.272788539910393,-1.2727885399103924
6.173174558929818,-1.1552550719358867,-1.1552550719358867
6.185747215872649,-1.0335741449240468,-1.0335741449240463
6.19831987281548,-0.9081790340824346,-0.9081790340824341
6.21089252975831,-0.7795176291512396,-0.7795176291512391
6.223465186701141,-0.6480506725241958,-0.648050672524196
6.236037843643971,-0.514249946603382,-0.5142499466033816
6.2486105005868025,-0.37859641754731577,-0.3785964175473156
6.261183157529633,-0.2415783427444543,-0.24157834274445428
6.273755814472463,-0.10368934948706118,-0.1036893494870613
6.286328471415294,0.03457350756526381,0.03457350756526395
6.298901128358124,0.1727117024597962,0.17271170245979642
6.311473785300955,0.310227199836397,0.3102271998363969
6.324046442243786,0.44662441487532906,0.4466244148753291
6.336619099186616,0.5814121635658489,0.5814121635658489
6.349191756129446,0.7141055955919949,0.7141055955919948
6.361764413072278,0.8442281022011655,0.8442281022011658
6.374337070015108,0.9713131915193874,0.9713131915193873
6.3869097269579385,1.094906323906363,1.0949063239063628
6.399482383900769,1.214566700100618,1.2145667001006177
6.4120550408436,1.329868995092106,1.329868995092106
6.4246276977864305,1.4404050308736585,1.4404050308736587
6.437200354729261,1.545785381464437,1.5457853814644364
6.449773011672091,1.6456409038657975,1.645640903865798
6.462345668614922,1.739624188902712,1.7396241889027118
6.474918325557753,1.8274109262205722,1.827410926220572
6.487490982500583,1.9087011780458392,1.9087011780458396
6.500063639443414,1.9832205566801353,1.9832205566801346
