x,noisy_signal,savgol_filtered,difference,injected_noise
0.44044044044044045,0.23896978437447453,0.008720414936035464,-0.23024936943843904,0.18548589042385633
0.45045045045045046,-0.20891676422814806,-0.09836476249732698,0.11055200173082101,-0.24250187795092357
0.46046046046046046,-0.15536611712197015,-0.04599179148400992,0.10937432563796018,-0.17030583470037722
0.47047047047047047,0.33348293105879395,0.11202259652555073,-0.2214603345332431,0.33585913582386134
0.4804804804804805,-0.08454221342960552,0.05888455545295074,0.1434267688825563,-0.06625229878265912
0.4904904904904905,-0.16791024144308198,-0.24738257581668463,-0.07947233437360277,-0.13517803437599263
0.5005005005005005,-0.3484021474673719,-0.2574158232952231,0.09098632417214869,-0.30276456302979643
0.5105105105105106,-0.13062169162951281,-0.22516859488335278,-0.09454690325384008,-0.07367727058254207
0.5205205205205206,-0.08067974939827649,0.06658210157583874,0.14726185097411526,-0.014084631573007883
0.5305305305305306,0.3383600083856994,0.10906341699741476,-0.22929659138828457,0.4128962554075501
0.5405405405405406,-0.054621017149567325,0.17102721278413321,0.22564822993370057,0.0260976692845161
0.5505505505505506,0.23438547465392745,0.08963489416965109,-0.1447505804842763,0.31948321750426334
0.5605605605605606,0.0668251018943476,0.14127199510836996,0.07444689321402245,0.1544583662925611
0.5705705705705706,-0.007099745013586317,-0.101611621875069,-0.09451187686148273,0.08118999650300798
0.5805805805805806,-0.30573376315208217,-0.15561119428034398,0.15012256887173808,-0.21869736685354052
0.5905905905905906,-0.04478308621938283,-0.22495121667929616,-0.18016813045991342,0.03906417376191189
0.6006006006006006,-0.1913838180840088,0.05968539918446956,0.2510692172684784,-0.11268257969478354
0.6106106106106106,0.38928945941784276,0.09321532342270356,-0.2960741359951391,0.4608716245836577
0.6206206206206206,-0.09707870368227278,0.12053473713615676,0.2176134408184296,-0.03459986102097213
0.6306306306306306,0.009394495923822826,-0.15037720498268417,-0.1597717009065071,0.06077956629736095
0.6406406406406406,-0.17023161467070383,0.02388563820241141,0.1941172528731152,-0.13193195379988223
0.6506506506506506,0.3491054688698964,0.2126348836425927,-0.1364705852273036,0.37233191202663124
0.6606606606606606,0.2877669673616953,0.2591382707629263,-0.028628696598768932,0.2939412208302677
0.6706706706706707,-0.04172907072736034,0.030514374099706282,0.0722434448270666,-0.054572157195025305
0.6806806806806807,0.007136863389647051,0.00919567889703006,0.0020588155073829675,-0.02666994028163259
0.6906906906906907,0.23804408885052453,0.21409869435615764,-0.023945394494366834,0.18135086830633507
0.7007007007007007,0.4306524105402775,0.5025017215782833,0.07184931103800618,0.34917859674549745
0.7107107107107107,0.6439845691115237,0.4352179578086804,-0.20876661130284313,0.5358692836107641
0.7207207207207207,0.09882134310680946,0.36005264438248624,0.2612313012756769,-0.03775830302627015
0.7307307307307307,0.45155397626851734,0.2865636328664387,-0.16499034340207852,0.2847296669354933
0.7407407407407407,0.3108751974561326,0.3545409060166793,0.043665708560546856,0.11207299925099451
0.7507507507507507,0.21036507522005604,0.19365509134792433,-0.016709983872131656,-0.02209678763976692
0.7607607607607607,0.17417041157097474,0.22209224300381455,0.04792183143283987,-0.09357719734027475
0.7707707707707707,0.4213878203611115,0.4184348451638898,-0.0029529751972215412,0.11678818375230654
0.7807807807807807,0.6120258820595567,0.4967149358950709,-0.11531094616448556,0.26907169180590007
0.7907907907907907,0.4405445544363177,0.6896680042863289,0.24912344985001145,0.05780083691006242
0.8008008008008007,0.9466981671804,0.589794679872264,-0.3569034873081357,0.5228011288546187
0.8108108108108109,0.2638008017306752,0.6023798529792682,0.3385790512485931,-0.2025387209680348
0.8208208208208209,0.6890405581209316,0.47030685711485387,-0.21873370100607753,0.17904728071002107
0.8308308308308309,0.5695166051513699,0.710370244398894,0.14085363924752425,0.014739264455317612
0.8408408408408409,0.804221290026428,0.6595387299313118,-0.14468256009511593,0.20361340533383074
0.8508508508508509,0.6488545020627592,0.8710880220308285,0.22223351996806973,0.0014560770003417946
0.8608608608608609,1.0470793316867013,0.7026047998378092,-0.3444745318488919,0.3520192944206171
0.8708708708708709,0.34983446969711124,0.6983689484099215,0.34853447871281035,-0.3936671092560888
0.8808808808808809,0.9269281451299166,0.7455383602157343,-0.18138978491418212,0.13429822721908338
0.8908908908908909,1.081933002038257,1.161781982598244,0.07984898055998757,0.23958283703905964
0.9009009009009009,1.2346358418073948,1.089710438759849,-0.1449254030475453,0.34206993031618
0.9109109109109109,0.8732520259560705,1.0985160812879635,0.22526405533189342,-0.06992744426552085
0.9209209209209209,1.1767932848910523,0.9009515154380724,-0.27584176945297945,0.18270116494958016
0.9309309309309309,0.6961907034803532,0.979881663436654,0.2836909599563011,-0.3490136487863736
0.9409409409409409,1.2005293435434123,0.9841627186085035,-0.21636662493490866,0.10411322294199216
0.950950950950951,1.149166400742823,1.3216910445093517,0.1725246437665291,0.0015393103297551907
0.960960960960961,1.525736361648444,1.389349312601896,-0.1363870490465473,0.3269994714155458
0.970970970970971,1.3010862022206273,1.2977218698936541,-0.00336433232697253,0.05144083946810694
0.980980980980981,1.0372451372961102,1.1575446176063007,0.12029948031019089,-0.2630076780920523
0.990990990990991,1.335492925526309,1.3247801353698792,-0.010712790156429453,-0.014967344158662254
1.001001001001001,1.3936153886104117,1.0946529781550107,-0.2989624104554003,-0.00655432032635869
1.011011011011011,0.534380900072615,1.0048585147980327,0.47047761472541794,-0.9149034233285338
1.021021021021021,1.568452622083452,1.2735483776811856,-0.2949042444022658,0.07074386958768947
1.031031031031031,1.8175882116835793,1.9493352147110363,0.13174700302745768,0.272238888314274
1.0410410410410411,2.044094843940086,1.7885991909764616,-0.25549565296362386,0.4519805586904165
1.0510510510510511,1.473231325266387,1.8975565901856746,0.42432526491928857,-0.16468271371602664
1.0610610610610611,2.3110390799848384,1.9607527427798248,-0.3502863372050129,0.6283777188001729
1.0710710710710711,1.8130981083594306,1.8412763304022608,0.028178222042831047,0.08682648590630825
1.0810810810810811,1.3216623447126337,1.569316162345673,0.24765381763303984,-0.4470006543670128
1.0910910910910911,1.8502397995338866,1.5438754660143397,-0.3063643335195463,0.04048312178962356
1.1011011011011012,1.5230439442604953,1.8039009170324742,0.28085697277197985,-0.3264331084124244
1.1111111111111112,2.0385388080578046,1.776911093936755,-0.261627714121049,0.1507868932915439
1.1211211211211212,1.8185237377513939,2.098643652638574,0.28011991488718047,-0.10598889447436667
1.1311311311311312,2.33712141157908,1.9924785177038413,-0.3446428938752377,0.37742708935420916
1.1411411411411412,1.8003888340949046,2.188739524667891,0.3883506905729872,-0.19284717910034288
1.1511511511511512,2.43521677173068,2.0964599439958453,-0.3387568277348336,0.4101359744090342
1.1611611611611612,1.937737934233366,2.139641344046488,0.20190340981312271,-0.11743803863020252
1.1711711711711712,1.956248021589647,1.8578852411568338,-0.09836278043281244,-0.12722515435761445
1.1811811811811812,1.7835029526331074,1.7862221668373988,0.0027192142042922196,-0.32642554886488423
1.1911911911911912,1.8598244179134744,2.051330593097789,0.19150617518431567,-0.2746781950962894
1.2012012012012012,2.5938099422637304,2.290711277321757,-0.30309866494197246,0.43664910138615953
1.2112112112112112,2.159818340033171,2.4080424980914232,0.2482241580582527,-0.01805492901276112
1.2212212212212212,2.2683595165607695,2.0220424742929723,-0.24631704226779627,0.07174470680404944
1.2312312312312312,1.7339948665058782,1.9901537614506752,0.2561588949447977,-0.4793703997032194
1.2412412412412412,2.2449846109854703,2.157314958677726,-0.08766965230774337,0.01687522801083111
1.2512512512512513,2.5010685300938773,2.408120175705934,-0.09294835438794191,0.2602316460524735
1.2612612612612613,2.224799014182438,2.279631219721353,0.05483220553891588,-0.02674348420924798
1.2712712712712713,2.2231259214618135,2.332155758922805,0.1090298374609926,-0.0371000515875867
1.2812812812812813,2.6632900455219795,2.4918200554255168,-0.1714699900964618,0.39639797195753584
1.2912912912912913,2.4405174095746647,2.588007963178042,0.1474905536033786,0.16896683764182607
1.3013013013013013,2.4505172546236516,2.2550540836269892,-0.195463170996661,0.17630103264074012
1.3113113113113113,1.8682756962999711,2.050285962689384,0.18201026638941364,-0.4066330259892181
1.3213213213213213,2.1491825118623664,2.127618258765011,-0.021564253097354324,-0.124470154844516
1.3313313313313313,2.625174370693085,2.6881009693419897,0.0629265986489056,0.3546968880422106
1.3413413413413413,2.8797708949768372,2.553036798227239,-0.32673409674959686,0.6143535377030375
1.3513513513513513,1.7623480559944311,2.0215589551486675,0.25921089915423723,-0.4961630957336758
1.3613613613613613,1.9341796204386388,2.11168443765066,0.17750481721202216,-0.3156226832882181
1.3713713713713713,3.032412198202797,2.6936557312365275,-0.33875646696626793,0.7930734795555084
1.3813813813813813,2.6233028650399843,2.7375424749670727,0.11423960992708926,0.396130215590073
1.3913913913913913,2.225267477976405,2.2325929972767318,0.007325519300327876,0.011906912262552593
1.4014014014014013,2.023926444888883,2.0658531445349113,0.0419266996460288,-0.17403656722760372
1.4114114114114114,2.1194357818170833,2.0660300084765773,-0.053405773340505114,-0.06160867489470508
1.4214214214214214,2.122806675596997,2.1846591822849923,0.06185250668799602,-0.03986645379039334
1.4314314314314314,2.268117668703842,2.169773920019106,-0.09834374868473494,0.12519681779888808
1.4414414414414414,2.0678347255862106,2.1837393035880517,0.11590457800184195,-0.05402812736579995
1.4514514514514514,2.1817675453479355,2.073098744280413,-0.10866880106752141,0.08218995569196276
1.4614614614614614,1.9175057504046922,1.91637252232374,-0.0011332280809515094,-0.15864079062767433
1.4714714714714714,1.850441642293237,2.0952932940956615,0.2448516518024253,-0.20121236656633393
1.4814814814814814,2.5691885168280924,2.173086232931511,-0.39610228389658,0.5430016113368117
1.4914914914914914,1.805757065462148,2.142589920944517,0.3368328554823701,-0.19407747067347722
1.5015015015015014,1.9133512917750581,1.569964477692824,-0.34338681408223337,-0.05933708337116763
1.5115115115115114,1.3154585520521596,1.833031967642812,0.5175734155906531,-0.6293832848333101
1.5215215215215214,2.4417457002048435,1.9257397533152116,-0.5160059468896312,0.5253556584709735
1.5315315315315314,1.6835230749202144,1.8859317237784248,0.2024086488582113,-0.20390650291133847
1.5415415415415414,1.4521703952644065,1.526031123296475,0.07386072803206911,-0.4058878638841698
1.5515515515515514,1.797633143624422,1.6939554345918701,-0.10367770903255114,-0.030741736865580765
1.5615615615615615,1.9081483086797872,2.001497452310873,0.09334914363108648,0.10966933863048074
1.5715715715715715,2.1815261511564588,2.0647709189992574,-0.11675523215720052,0.4130556110266091
1.5815815815815815,1.9265035894177158,1.9375406055463418,0.01103701612862662,0.188053752758979
1.5915915915915915,1.8139619169941734,2.0421089136646176,0.22814699667044502,0.10544482887378111
1.6016016016016015,2.386017239249134,2.017247831187055,-0.36876940806207825,0.7072449847104864
1.6116116116116117,1.5230707003907087,1.7471951334825457,0.22412443309183772,-0.126244076745305
1.6216216216216217,1.4078332053512543,1.4263156686864378,0.018482463335183885,-0.21241012394585804
1.6316316316316317,1.6082306063250191,1.5155142040963665,-0.09271640222865196,0.016575036865056524
1.6416416416416417,1.4765600165957717,1.4991702011288408,0.02261018453306951,-0.0870878799582471
1.6516516516516517,1.4468099087815531,1.5275870404774594,0.08077713169590695,-0.08950529981589235
1.6616616616616617,1.6891832692812587,1.5373942039647959,-0.1517890653164622,0.1794326042230386
1.6716716716716717,1.4314832147082015,1.612364095091445,0.18088088038324424,-0.052562238866023944
1.6816816816816818,1.672385290367752,1.4778027202861603,-0.19458257008159108,0.2130967287511825
1.6916916916916918,1.3002881037607632,1.4712776140963568,0.17098951033559406,-0.13527844990723809
1.7017017017017018,1.473720246673315,1.3238909358145148,-0.1498293108587998,0.06075689219885276
1.7117117117117118,1.356332690309555,1.582519420371179,0.22618673006162449,-0.035227348603064555
1.7217217217217218,1.8597850325596266,1.514897318006065,-0.34488771455356115,0.48835040355998277
1.7317317317317318,1.2568916872613847,1.6880208338597675,0.43112914659838353,-0.095770211292229
1.7417417417417418,1.8441570713775604,1.3464356786744969,-0.4977213927030628,0.5088438853837943
1.7517517517517518,0.8882455582230768,1.3003739188528631,0.41212836062978675,-0.431210657526343
1.7617617617617618,1.4625711026485877,1.3512845322646407,-0.11128657038394629,0.15741617392373589
1.7717717717717718,1.8323834521572318,1.7483275838774655,-0.08405586827976563,0.5399141299125273
1.7817817817817818,1.5612756753981885,1.5448360019103804,-0.016439673487807394,0.27982037551740574
1.7917917917917918,1.1934926376179005,1.389931617723387,0.19643898010548688,-0.07867189391842867
1.8018018018018018,1.465075394753897,1.1700773641153155,-0.2949980306385811,0.2004310706157094
1.8118118118118118,0.8202769015130252,1.085500968316474,0.26522406680344923,-0.4386606017476701
1.8218218218218218,1.144993803385576,1.0673057383933808,-0.0776880649921945,-0.11008850259218833
1.8318318318318318,1.2308419664882646,1.1422087311756708,-0.08863323531259337,-0.02227031872322493
1.8418418418418419,0.7757980151800755,0.7728649232808219,-0.0029330918992533928,-0.47725821063675944
1.8518518518518519,0.5118929858002478,0.7472758461072766,0.23538286030702904,-0.7430450868122941
1.8618618618618619,1.205377320179309,0.8884091990231128,-0.3169681211561959,-0.053399550359192756
1.8718718718718719,0.8763680898991136,1.0886137906780073,0.21224570077889415,-0.38821862719033773
1.8818818818818819,1.2429437800304677,1.2241861935891332,-0.018757586441334073,-0.029432947113636764
1.8918918918918919,1.546983033223743,1.4167474696795412,-0.13023556354420118,0.26483202294594704
1.901901901901902,1.249203000611541,1.4344080130932517,0.18520501248171128,-0.04470566000389919
1.911911911911912,1.329735741342143,1.0485814438011165,-0.28115429754102594,0.02209198209193745
1.921921921921922,0.6079881689438648,0.8967028568987666,0.28871468795490207,-0.7153572202779638
1.931931931931932,1.1835006682569924,1.1643490564330008,-0.019151611823991166,-0.15749699476005266
1.941941941941942,1.7874755979812853,1.5908251346664262,-0.19665046331485847,0.42689583545804527
1.951951951951952,1.3745507880963987,1.4447649008364343,0.07021411274003597,-0.007515203238847738
1.961961961961962,1.193619473922004,1.3493444561111763,0.15572498218917263,-0.2118063653622599
1.971971971971972,1.6744102421440186,1.4776156657814303,-0.19679457636258757,0.24378618311674202
1.981981981981982,1.429860220574679,1.5052045431835535,0.07534432260887503,-0.02776053393045249
1.991991991991992,1.3688432612564096,1.4037183020553758,0.03487504079896664,-0.1175282197913095
2.002002002002002,1.5212161191280908,1.4737676799163753,-0.04744843921171493,0.004388762252569956
2.012012012012012,1.5099600731406564,1.4955778405157802,-0.014382232624875702,-0.03897511257760462
2.022022022022022,1.5116215263817128,1.576417713265214,0.06479618688350186,-0.07101606386182044
2.032032032032032,1.8705395958957478,1.8979515568120662,0.027411960916319256,0.25266643993452403
2.042042042042042,2.175097885086395,1.9911440009392827,-0.18395388414711156,0.5205212998430979
2.052052052052052,1.6938737866668945,1.864879064093874,0.17100527742698013,0.001194925593709718
2.062062062062062,1.8415733417334508,1.7995139268349043,-0.04205941489854581,0.10946592161879914
2.0720720720720722,2.0378410214008302,2.0833807451285824,0.045539723727753056,0.2650546867341648
2.0820820820820822,2.193014470600166,1.9695608971963912,-0.22345357340377392,0.3783779675516213
2.0920920920920922,1.6861345574388058,2.1050652096997107,0.41893065226090576,-0.17144129049974258
2.1021021021021022,2.503200506401459,2.028708957063456,-0.47449154933800264,0.6016809842323158
2.1121121121121122,1.7426872655956027,2.0616572083025675,0.31896994270696566,-0.20369285586792177
2.1221221221221223,2.038804525405407,2.00489884499267,-0.03390568041273623,0.04673662182485001
2.1321321321321323,2.304445977967108,2.1015811113547658,-0.20286486661234138,0.26595496464783136
2.1421421421421423,1.8480715868988644,2.0632080905323416,0.21513650363347803,-0.2374841259205442
2.1521521521521523,2.3448980929628167,2.424948486574021,0.08005039361120536,0.2117314763817351
2.1621621621621623,2.9602163611971917,2.553909428415965,-0.4063069327812254,0.7789894305820675
2.1721721721721723,1.9253959978428152,2.2984375047154475,0.37304150687263316,-0.30424269728214415
2.1821821821821823,2.2120541582548094,2.098048475280839,-0.11400568297396996,-0.06624887185747022
2.1921921921921923,2.4396570842742373,2.4333668320717217,-0.006290252202514779,0.11253670098287677
2.2022022022022023,2.557737319105139,2.558123335376653,0.0003860162715145776,0.18174653941404634
2.2122122122122123,2.5892136816475575,2.603662451151529,0.01444876950397278,0.16439960932798703
2.2222222222222223,2.55250146763386,2.469381489649181,-0.08311997798467807,0.07901127437042715
2.2322322322322323,2.297446995250063,2.416442627245881,0.11899563199581875,-0.22447240934298698
2.2422422422422423,2.643629659170091,2.705688251706666,0.062058592536576196,0.07362711072495125
2.2522522522522523,3.022346480783316,2.6590147859757147,-0.3633316948076004,0.40470518512686354
2.2622622622622623,2.1408775685523835,2.607809721360747,0.46693215280836453,-0.5238608237734161
2.2722722722722724,2.945372803695276,2.69801192782116,-0.2473608758741146,0.2341749000083841
2.2822822822822824,2.9344402846657216,2.9076291910236693,-0.02681109364205092,0.17751482998455806
2.2922922922922924,2.492564995115453,2.5145039746672313,0.021938979551778814,-0.309263471512607
2.3023023023023024,2.317028011186797,2.3777881130494913,0.06076010186269487,-0.5287883782132056
2.3123123123123124,2.849155647584656,2.9741153075069255,0.12495965992227065,-0.039645280935888476
2.3223223223223224,3.821406363949154,3.5611900256418245,-0.26021633830732815,0.8907100973322628
2.3323323323323324,3.508375920827256,3.629279059507588,0.12090313868033364,0.536956642155095
2.3423423423423424,3.2205173590180807,3.1455591865921613,-0.07495817242591851,0.2096276184798505
2.3523523523523524,2.8577471013835223,3.0020275358469486,0.14428043446342764,-0.19128342880340518
2.3623623623623624,3.1944935824211838,3.153154410364909,-0.041339172056273465,0.108725761225666
2.3723723723723724,3.321913501222011,3.1668749800447347,-0.15503852117727535,0.20088223324016757
2.3823823823823824,2.813453897533473,3.013679524744439,0.20022562721096726,-0.3413002847917127
2.3923923923923924,3.0513445581712473,2.885219119558757,-0.16612543861248907,-0.1355291425594676
2.4024024024024024,3.081849619156392,3.390464432948344,0.3086148137919533,-0.1354813230619343
2.4124124124124124,3.889363333655667,3.341263032420993,-0.5481003012346726,0.6432921775150087
2.4224224224224224,2.8577737939297077,3.469227577932032,0.6114537840023258,-0.41527006573032904
2.4324324324324325,3.7654726066436597,3.312722606650594,-0.45274999999306376,0.4672696421036428
2.4424424424424425,3.2572238984355337,3.411317802236071,0.15409390380053845,-0.0642829944983881
2.4524524524524525,3.259875129195752,3.4265632217148463,0.16668809251909567,-0.08304355268460979
2.4624624624624625,3.9025115478084533,3.614628129247621,-0.2878834185608308,0.5401054715644592
2.4724724724724725,3.3695239904349914,3.5104165599540953,0.14089256951910523,-0.010417619433713799
2.4824824824824825,3.203943176446413,3.2541277922107907,0.05018461576437927,-0.19155949829352645
2.4924924924924925,3.3050531808242,3.134425248709696,-0.17062793211450256,-0.10401839715871658
2.5025025025025025,2.9866508946320716,3.2046145319624304,0.21796363733036017,-0.4339846919218914
2.5125125125125125,3.553192416936273,3.477729127613866,-0.07546328932240565,0.12300545742330941
2.5225225225225225,3.7662247446155153,3.58442188620742,-0.18180285840809374,0.3285017768194185
2.5325325325325325,3.267699916643238,3.6101183866820072,0.34241847003877046,-0.17554598479603623
2.5425425425425425,3.820603320087307,3.4315257065845444,-0.3890776135027614,0.37384025585313574
2.5525525525525525,3.193038191563263,3.5838084740211658,0.39077028245790446,-0.25524856426691017
2.5625625625625625,3.692346591885525,3.320933757852404,-0.37141283403311975,0.2445123505584767
2.5725725725725725,3.066883953192959,3.361107738970903,0.2942237857779455,-0.3785437552414787
2.5825825825825826,3.398155438010826,3.2142417930685636,-0.18391364494226092,-0.04293877429460539
2.5925925925925926,3.335055374788353,3.5092178311150106,0.17416245632665905,-0.09981023339399463
2.6026026026026026,3.6721372829678076,3.412189845384096,-0.25994743758370964,0.24535881094444123
2.6126126126126126,3.1720593581804337,3.4904883715005766,0.31842901332014417,-0.24481465112832534
2.6226226226226226,3.6301999012007538,3.2802764007145306,-0.3499235004862218,0.2250019489456803
2.6326326326326326,3.126932057401603,3.5347917767714927,0.40785971936989096,-0.2648683882930473
2.6426426426426426,3.825069811161734,3.409907774832298,-0.4151620363294346,0.44833388925547457
2.6526526526526526,3.129063754211168,3.380218772747461,0.2511550185362941,-0.23099921049910263
2.6626626626626626,3.286921568789996,3.2947940333791785,0.007872464589183892,-0.05492259437872139
2.6726726726726726,3.6165090542148755,3.500164650589602,-0.11634440362527254,0.2943630989582769
2.6826826826826826,3.3438465895953153,3.336183571611219,-0.007663017984094633,0.04280812769940728
2.6926926926926926,3.052305929669001,3.1952967380379853,0.14299080836898526,-0.22628938209899835
2.7027027027027026,3.4146607056547227,3.3449798440851537,-0.06968086156956765,0.15976724831171318
2.7127127127127126,3.4354584511331043,3.3007005818024173,-0.13475786933068568,0.2054454685460659
2.7227227227227226,2.932190084663055,3.1279027255765364,0.19571264091348217,-0.2718468181655858
2.7327327327327327,3.294521666994811,3.287736660722922,-0.006785006271887717,0.11747070970898961
2.7427427427427427,3.628805114887981,3.467193654664867,-0.16161146022311268,0.4796617201148908
2.7527527527527527,3.120550751607529,3.1866487191347965,0.06609796752726904,0.00014599848228207576
2.7627627627627627,2.840735936354727,2.942639046293395,0.10190310993866891,-0.25019169653552803
2.7727727727727727,3.089195073846042,2.975561933781327,-0.1136331400647137,0.028388607988069692
2.7827827827827827,2.9768929528467942,3.011274886521354,0.034381933674560994,-0.053244326157585044
2.7927927927927927,2.9405143295439626,2.949070944865228,0.008556615321266392,-0.05850312489852583
2.8028028028028027,3.0156214005879787,2.997861329621774,-0.017760070966203134,0.048075914606918714
2.8128128128128127,3.1379491838811626,3.286031119312521,0.14808193543135983,0.20212845098036056
2.8228228228228227,3.4504335252648684,3.0710930807720933,-0.3793404444927737,0.5464903537002221
2.8328328328328327,2.368387690547915,2.7514084478441574,0.3830207572962432,-0.5036254549362512
2.8428428428428427,2.7327634646214785,2.613389573004134,-0.11937389161734302,-0.10736764984655273
2.8528528528528527,2.9159371305872277,2.8259652939954027,-0.08997183659182406,0.10753972710652326
2.8628628628628627,2.6829803737491678,2.8114980268436613,0.12851765309449492,-0.09393157809116646
2.8728728728728727,2.848636306315915,2.696574148987644,-0.15206215732826944,0.10286224293201031
2.8828828828828827,2.7282754210603093,2.9887412729096527,0.2604658518493448,0.01319326283500062
2.8928928928928928,3.411326712918336,3.1549215667036177,-0.2564051462147168,0.7263931861903004
2.9029029029029028,2.948450905250286,2.9762191707384735,0.02776826548818878,0.29302681894172183
2.9129129129129128,2.381702093921474,2.5009225486739317,0.11922045475245868,-0.24494604775806003
2.9229229229229228,2.4291712774350103,2.3278785070473975,-0.10129277038761186,-0.16952687169806901
2.932932932932933,2.4180441488486557,2.5443364731140417,0.12629232426538683,-0.15362033660600508
2.942942942942943,2.8572553890756427,2.7424951753468743,-0.1147602137287671,0.31162016702957074
2.952952952952953,2.7823292292663573,2.83449553173346,0.05216630246710352,0.2616333244430568
2.962962962962963,2.5676590607401364,2.4272944306026982,-0.14036463013743727,0.07072972029971275
2.972972972972973,1.9790314127001047,2.2353012838321313,0.2562698711320275,-0.4953839766747902
2.982982982982983,2.4198201659528182,2.2239754191849626,-0.1958447467678548,-0.03341060043958066
2.992992992992993,2.3035840380978403,2.3798709793438046,0.07628694124596525,-0.12986481079309997
3.003003003003003,2.328737125693038,2.281330356757223,-0.04740676893581419,-0.08640236791109643
3.013013013013013,2.303679210760013,2.3974788655141457,0.09379965475413377,-0.09468965136269891
3.023023023023023,2.5898890462381967,2.490829725543211,-0.0990593206949848,0.2066897905670389
3.033033033033033,2.454516079602126,2.5302032388115108,0.07568715920938596,0.08482712004886535
3.043043043043043,2.320401833101157,2.1296265387779467,-0.19077529432320928,-0.037490264554920584
3.053053053053053,1.7273709715418075,2.0820676564839453,0.3546966849421387,-0.6204875258348729
3.063063063063063,2.4409599268347018,2.1117989206515464,-0.32916100618315447,0.10132636152477884
