x,y
1.0510510510510511,1.6379140389824136
1.0610610610610611,1.6826613611846657
1.0710710710710711,1.7262716224531225
1.0810810810810811,1.7686629990796465
1.0910910910910911,1.809756677744263
1.1011011011011012,1.8494770526729196
1.1111111111111112,1.8877519147662607
1.1211211211211212,1.9245126322257606
1.1311311311311312,1.9596943222248706
1.1411411411411412,1.9932360131952473
1.1511511511511512,2.0250807973216456
1.1611611611611612,2.0551759728635686
1.1711711711711712,2.0834731759472613
1.1811811811811812,2.1099285014979916
1.1911911911911912,2.1345026130097637
1.2012012012012012,2.157160840877571
1.2112112112112112,2.177873269045932
1.2212212212212212,2.19661480975672
1.2312312312312312,2.2133652662090975
1.2412412412412412,2.228109382974639
1.2512512512512513,2.240836884041404
1.2612612612612613,2.251542498391686
1.2712712712712713,2.2602259730494003
1.2812812812812813,2.2668920735644438
1.2912912912912913,2.2715505719328384
1.3013013013013013,2.2742162219829116
1.3113113113113113,2.2749087222891893
1.3213213213213213,2.2736526667068824
1.3313313313313313,2.2704774826508745
1.3413413413413413,2.2654173572737997
1.3513513513513513,2.258511151728107
1.3613613613613613,2.249802303726857
1.3713713713713713,2.239338718647289
1.3813813813813813,2.2271726494499116
1.3913913913913913,2.213360565713852
1.4014014014014013,2.1979630121164866
1.4114114114114114,2.1810444567117884
1.4214214214214214,2.1626731293873904
1.4314314314314314,2.1429208509049538
1.4414414414414414,2.1218628529520105
1.4514514514514514,2.0995775896559725
1.4614614614614614,2.0761465410323665
1.4714714714714714,2.051654008859571
1.4814814814814814,2.0261869054912807
1.4914914914914914,1.9998345361356251
1.5015015015015014,1.9726883751462259
1.5115115115115114,1.9448418368854696
1.5215215215215214,1.9163900417338702
1.5315315315315314,1.8874295778315529
1.5415415415415414,1.8580582591485764
1.5515515515515514,1.8283748804900026
1.5615615615615615,1.7984789700493065
1.5715715715715715,1.7684705401298495
1.5815815815815815,1.7384498366587369
1.5915915915915915,1.7085170881203924
1.6016016016016015,1.6787722545386476
1.6116116116116117,1.6493147771360137
1.6216216216216217,1.6202433292971123
1.6316316316316317,1.5916555694599626
1.6416416416416417,1.5636478965540188
1.6516516516516517,1.5363152085974454
1.6616616616616617,1.5097506650582202
1.6716716716716717,1.4840454535742253
1.6816816816816818,1.4592885616165696
1.6916916916916918,1.4355665536680013
1.7017017017017018,1.4129633544744622
1.7117117117117118,1.3915600389126195
1.7217217217217218,1.3714346289996437
1.7317317317317318,1.3526618985536136
1.7417417417417418,1.335313185993766
1.7517517517517518,1.3194562157494198
1.7617617617617618,1.3051549287248518
1.7717717717717718,1.2924693222447043
1.7817817817817818,1.2814552998807827
1.7917917917917918,1.2721645315363292
1.8018018018018018,1.2646443241381877
1.8118118118118118,1.2589375032606953
1.8218218218218218,1.2550823059777643
1.8318318318318318,1.2531122852114895
1.8418418418418419,1.253056225816835
1.8518518518518519,1.2549380726125419
1.8618618618618619,1.2587768705385018
1.8718718718718719,1.2645867170894514
1.8818818818818819,1.2723767271441044
1.8918918918918919,1.282151010277796
1.901901901901902,1.2939086606154402
1.911911911911912,1.3076437592502055
1.921921921921922,1.3233453892218285
1.931931931931932,1.340997663017045
1.941941941941942,1.36057976252324
1.951951951951952,1.3820659913352464
1.961961961961962,1.405425839284264
1.971971971971972,1.4306240590272765
1.981981981981982,1.4576207545051316
1.991991991991992,1.486371481047719
2.002002002002002,1.5168273568755208
2.012012012012012,1.548935185718261
2.022022022022022,1.5826375902435332
2.032032032032032,1.6178731559612238
2.042042042042042,1.654576585243297
2.052052052052052,1.6926788610731847
2.062062062062062,1.7321074201146516
2.0720720720720722,1.7727863346666655
2.0820820820820822,1.814636503048545
2.0920920920920922,1.8575758479385485
2.1021021021021022,1.9015195221691434
2.1121121121121122,1.9463801214635246
2.1221221221221223,1.9920679035805569
2.1321321321321323,2.038491013319277
2.1421421421421423,2.0855557128194087
2.1521521521521523,2.1331666165810814
2.1621621621621623,2.181226930615124
2.1721721721721723,2.2296386951249594
2.1821821821821823,2.2783030301122795
2.1921921921921923,2.3271203832913607
2.2022022022022023,2.375990779691093
2.2122122122122123,2.4248140723195704
2.2222222222222223,2.473490193263433
2.2322322322322323,2.52191940459305
2.2422422422422423,2.57000254844514
2.2522522522522523,2.6176412956564525
2.2622622622622623,2.6647383923257997
2.2722722722722724,2.711197903686892
2.2822822822822824,2.7569254546811637
2.2922922922922924,2.8018284666280597
2.3023023023023024,2.8458163894000026
2.3123123123123124,2.8888009285205443
2.3223223223223224,2.930696266616891
2.3323323323323324,2.971419278672161
2.3423423423423424,3.01088974053823
2.3523523523523524,3.0490305301869274
2.3623623623623624,3.085767821195518
2.3723723723723724,3.1210312679818433
2.3823823823823824,3.1547541823251857
2.3923923923923924,3.186873700730715
2.4024024024024024,3.2173309422183265
2.4124124124124124,3.2460711561406583
2.4224224224224224,3.273043859660037
2.4324324324324325,3.298202964540017
2.4424424424424425,3.3215068929339218
2.4524524524524525,3.3429186818803616
2.4624624624624625,3.3624060762439942
2.4724724724724725,3.3799416098687054
2.4824824824824825,3.395502674739939
2.4924924924924925,3.4090715779829166
2.5025025025025025,3.420635586553963
2.5125125125125125,3.4301869595129637
2.5225225225225225,3.4377229677960965
2.5325325325325325,3.4432459014392744
2.5425425425425425,3.446763064234171
2.5525525525525525,3.448286755830173
2.5625625625625625,3.4478342413270484
2.5725725725725725,3.445427708434438
2.5825825825825826,3.441094212305431
2.5925925925925926,3.4348656081823474
2.6026026026026026,3.4267784720233663
2.6126126126126126,3.416874009308759
2.6226226226226226,3.4051979522550733
2.6326326326326326,3.3918004456946504
2.6426426426426426,3.3767359219062594
2.6526526526526526,3.360062964710271
2.6626626626626626,3.3418441631687172
2.6726726726726726,3.3221459552565986
2.6826826826826826,3.301038461895908
2.6926926926926926,3.278595311767999
2.7027027027027026,3.2548934573430097
2.7127127127127126,3.2300129825870383
2.7227227227227226,3.204036902828641
2.7327327327327327,3.177050957285821
2.7427427427427427,3.1491433947730902
2.7527527527527527,3.120404753125247
2.7627627627627627,3.090927632890255
2.7727727727727727,3.060806465857972
2.7827827827827827,3.0301372790043795
2.7927927927927927,2.9990174544424884
2.8028028028028027,2.96754548598106
2.8128128128128127,2.935820732900802
2.8228228228228227,2.903943171564646
2.8328328328328327,2.8720131454841664
2.8428428428428427,2.840131114468031
2.8528528528528527,2.808397403480704
2.8628628628628627,2.7769119518403342
2.8728728728728727,2.7457740633839043
2.8828828828828827,2.7150821582253086
2.8928928928928928,2.6849335267280354
2.9029029029029028,2.6554240863085643
2.9129129129129128,2.6266481416795338
2.9229229229229228,2.5986981491330794
2.932932932932933,2.5716644854546606
2.942942942942943,2.545635222046072
2.952952952952953,2.5206959048233006
2.962962962962963,2.4969293404404236
2.972972972972973,2.474415389374895
2.982982982982983,2.453230766392399
2.992992992992993,2.4334488488909405
3.003003003003003,2.4151394936041344
3.013013013013013,2.3983688621227115
3.023023023023023,2.383199255671158
3.033033033033033,2.369688959553261
3.043043043043043,2.3578920976560775
3.053053053053053,2.3478584973766803
3.063063063063063,2.339633565309923
3.073073073073073,2.3332581740085043
3.083083083083083,2.328768560098908
3.093093093093093,2.326196234008317
3.103103103103103,2.325567901528562
3.113113113113113,2.3269053974134772
3.123123123123123,2.33022563117594
3.133133133133133,2.335540545220278
3.143143143143143,2.3428570854148685
3.153153153153153,2.3521771841785655
3.163163163163163,2.3634977561232846
3.173173173173173,2.376810706263595
3.183183183183183,2.3921029507727147
3.193193193193193,2.40935645023288
3.203203203203203,2.428548255296767
3.2132132132132134,2.449650564645548
3.2232232232232234,2.4726307950983935
3.2332332332332334,2.497451663697773
3.2432432432432434,2.524071281564934
3.2532532532532534,2.5524432592904387
3.2632632632632634,2.5825168235957743
3.2732732732732734,2.614236944973805
3.2832832832832834,2.647544475988344
3.2932932932932935,2.6823762998864327
3.3033033033033035,2.718665489151072
3.3133133133133135,2.756341473597282
3.3233233233233235,2.795330217590428
3.3333333333333335,2.8355544059429416
3.3433433433433435,2.8769336380238024
3.3533533533533535,2.919384629594598
3.3633633633633635,2.9628214218666074
3.3733733733733735,3.007155597255293
3.3833833833833835,3.0522965012917913
3.3933933933933935,3.0981514701355852
3.4034034034034035,3.1446260631185083
3.4134134134134135,3.1916242997376276
3.4234234234234235,3.2390489005034206
3.4334334334334335,3.2868015310399903
3.4434434434434436,3.334783048825935
3.4534534534534536,3.3828937519578592
3.4634634634634636,3.4310336293134625
3.4734734734734736,3.4791026114876247
3.4834834834834836,3.5270008218729796
3.4934934934934936,3.5746288272561038
3.5035035035035036,3.6218878873016536
3.5135135135135136,3.668680202299589
3.5235235235235236,3.7149091585549443
3.5335335335335336,3.760479570805539
3.5435435435435436,3.8052979210604425
3.5535535535535536,3.849272593260984
3.5635635635635636,3.8923141031765613
3.5735735735735736,3.934335322959428
3.5835835835835836,3.975251699796024
3.5935935935935936,4.014981468107191
3.6036036036036037,4.05344585476579
3.6136136136136137,4.090569276817694
3.6236236236236237,4.126279531210942
3.6336336336336337,4.160507976057816
3.6436436436436437,4.193189702975854
3.6536536536536537,4.224263700076111
3.6636636636636637,4.25367300519044
3.6736736736736737,4.281364848953967
3.6836836836836837,4.307290787384411
3.6936936936936937,4.331406823626133
3.7037037037037037,4.353673518553972
3.7137137137137137,4.3740560899598275
3.7237237237237237,4.392524500073537
3.7337337337337337,4.4090535311988015
3.7437437437437437,4.423622849274698
3.7537537537537538,4.436217055203553
3.7637637637637638,4.446825723816575
3.7737737737737738,4.455443430379629
3.7837837837837838,4.4620697645727185
3.793793793793794,4.4667093319081435
3.803803803803804,4.469371742583714
3.813813813813814,4.470071587798929
3.823823823823824,4.468828403593374
3.833833833833834,4.465666622297873
3.843843843843844,4.460615511719961
3.853853853853854,4.453709102215916
3.863863863863864,4.444986101831998
3.873873873873874,4.434489799727353
3.883883883883884,4.422267958120442
3.893893893893894,4.408372693029571
3.903903903903904,4.39286034410616
3.913913913913914,4.375791333886738
3.923923923923924,4.357230016816104
3.933933933933934,4.337244518419753
3.943943943943944,4.315906565028325
3.953953953953954,4.293291304480486
3.963963963963964,4.269477118253253
3.973973973973974,4.244545425490257
3.983983983983984,4.2185804794187085
3.993993993993994,4.1916691566649105
4.004004004004004,4.163900739995931
4.014014014014014,4.135366695031534
4.024024024024024,4.106160441485572
4.034034034034034,4.076377119509663
4.044044044044044,4.046113351724441
4.054054054054054,4.015467001534157
4.064064064064064,3.9845369283301046
4.074074074074074,3.9534227401957227
4.084084084084084,3.9222245447328765
4.094094094094094,3.8910426986331768
4.104104104104104,3.8599775566216596
4.114114114114114,3.8291292204014025
4.124124124124124,3.7985972882279815
4.134134134134134,3.768480605740755
4.1441441441441444,3.7388770186751654
4.1541541541541545,3.709883128075176
4.1641641641641645,3.681594048619066
4.1741741741741745,3.6541031706636518
4.1841841841841845,3.627501926603027
4.1941941941941945,3.601879562126797
4.2042042042042045,3.577322912950811
4.2142142142142145,3.553916187579388
4.2242242242242245,3.5317407566432375
4.2342342342342345,3.5108749493405
4.2442442442442445,3.4913938574908356
4.2542542542542545,3.4733691476931505
4.2642642642642645,3.4568688820575093
4.2742742742742745,3.4419573479600674
4.2842842842842845,3.428694897247494
4.2942942942942945,3.4171377952934656
4.3043043043043046,3.407338080285339
4.314314314314315,3.3993434330933163
4.324324324324325,3.3931970580480764
4.334334334334335,3.3889375749253485
4.344344344344345,3.386598922408033
4.354354354354355,3.386210273267536
4.364364364364365,3.387795961476802
4.374374374374375,3.391375421437516
4.384384384384385,3.3969631394736965
4.394394394394395,3.4045686177131316
4.404404404404405,3.4141963504471016
4.414414414414415,3.4258458130275864
4.424424424424425,3.4395114633297323
4.434434434434435,3.4551827557759296
4.444444444444445,3.472844167886322
4.454454454454455,3.49247523928929
4.464464464464465,3.5140506230941386
4.474474474474475,3.537540149497362
4.484484484484485,3.562908901463138
4.494494494494495,3.5901173022885255
4.504504504504505,3.619121214834016
4.514514514514515,3.6498720521709513
4.524524524524525,3.682316899368624
4.534534534534535,3.716398646116107
4.544544544544545,3.752056129846572
4.554554554554555,3.789224289005723
4.564564564564565,3.827834326080386
4.574574574574575,3.8678138799790367
4.584584584584585,3.90908720733244
4.594594594594595,3.9515753722604314
4.604604604604605,3.995196444129445
4.614614614614615,4.039865702805645
4.624624624624625,4.085495850889434
4.634634634634635,4.131997232399983
4.644644644644645,4.179278057361886
4.654654654654655,4.227244631731655
4.664664664664665,4.27580159208803
4.674674674674675,4.324852144498477
4.684684684684685,4.374298306963489
4.694694694694695,4.424041154831629
4.704704704704705,4.473981068570535
4.714714714714715,4.5240179832735
4.724724724724725,4.57405163927656
4.734734734734735,4.623981833258629
4.744744744744745,4.673708669195586
4.754754754754755,4.723132808540023
4.764764764764765,4.772155718999872
4.774774774774775,4.820679921293044
4.784784784784785,4.868609233259914
4.794794794794795,4.915849010722446
4.804804804804805,4.962306384486557
4.814814814814815,5.007890492894344
4.824824824824825,5.052512709343554
4.834834834834835,5.096086864204684
4.844844844844845,5.138529460579739
4.854854854854855,5.179759883362456
4.864864864864865,5.219700601076254
4.874874874874875,5.258277359984585
4.884884884884885,5.295419369987362
4.894894894894895,5.3310594818380785
4.904904904904905,5.365134355237627
4.914914914914915,5.397584617383976
4.924924924924925,5.428355011580504
4.934934934934935,5.457394535530931
4.944944944944945,5.484656568974381
4.954954954954955,5.510098990341046
4.964964964964965,5.53368428213618
4.974974974974975,5.5553796247886105
4.984984984984985,5.575156978728645
4.994994994994995,5.5929931544898945
5.005005005005005,5.608869870659407
5.015015015015015,5.622773799531011
5.025025025025025,5.634696600347544
5.035035035035035,5.644634940048718
5.045045045045045,5.6525905014726785
5.055055055055055,5.658569978990723
5.065065065065065,5.6625850615861495
5.075075075075075,5.664652403419588
5.085085085085085,5.6647935819546005
5.095095095095095,5.663035043748391
5.105105105105105,5.6594080380434555
5.115115115115115,5.6539485383264525
5.125125125125125,5.646697152050837
5.135135135135135,5.637699018749299
5.145145145145145,5.627003696791263
5.155155155155155,5.61466503906904
5.165165165165165,5.60074105792403
5.175175175175175,5.585293779651232
5.185185185185185,5.568389088946553
5.195195195195195,5.55009656368642
5.205205205205205,5.530489300453606
5.215215215215215,5.50964373124616
5.225225225225225,5.48763943182863
5.235235235235235,5.464558922205443
5.245245245245245,5.440487459716322
5.255255255255255,5.4155128252718185
5.265265265265265,5.389725103264484
5.275275275275275,5.363216455706775
5.285285285285285,5.336080891161533
5.295295295295295,5.30841402904362
5.305305305305305,5.2803128598832005
5.315315315315315,5.251875502150943
5.325325325325325,5.223200956254371
5.335335335335335,5.194388856321318
5.345345345345345,5.1655392203923585
5.355355355355355,5.136752199647697
5.365365365365365,5.1081278272967765
5.375375375375375,5.079765767759359
5.385385385385385,5.05176506676647
5.395395395395395,5.0242239030069
5.405405405405405,4.997239341941498
5.415415415415415,4.970907092401655
5.425425425425425,4.945321266581793
5.435435435435435,4.920574144026801
5.445445445445445,4.896755940205724
5.455455455455455,4.8739545802511515
5.465465465465465,4.852255478431191
5.475475475475475,4.831741323906189
5.485485485485485,4.812491873306968
5.495495495495495,4.79458375065394
5.505505505505505,4.7780902551183795
5.515515515515515,4.7630811771072015
5.525525525525525,4.749622623132037
5.535535535535535,4.737776849901107
5.545545545545545,4.727602108049592
5.555555555555555,4.719152495899756
5.565565565565565,4.71247782361727
5.575575575575575,4.707623488103835
5.585585585585585,4.704630358939609
5.595595595595595,4.703534675661021
5.605605605605605,4.704367956631354
5.615615615615615,4.707156919732305
5.625625625625625,4.711923415075233
5.635635635635635,4.718684369900624
5.645645645645645,4.72745174580383
5.655655655655655,4.738232508394236
5.665665665665665,4.75102860946388
5.675675675675675,4.765836981710238
5.685685685685685,4.782649546026411
5.6956956956956954,4.801453231340507
5.7057057057057055,4.822230006954566
5.7157157157157155,4.844956927302083
5.7257257257257255,4.869606189012049
5.7357357357357355,4.89614520013668
5.7457457457457455,4.924536661369441
5.7557557557557555,4.954738659050049
5.7657657657657655,4.986704769723516
5.7757757757757755,5.020384175991458
5.7857857857857855,5.055721793365507
5.7957957957957955,5.092658407805238
5.8058058058058055,5.131130823596096
5.8158158158158155,5.17107202119712
5.8258258258258255,5.212411324663064
5.8358358358358355,5.255074578221763
5.8458458458458455,5.298984331564439
5.8558558558558556,5.3440600333850545
5.865865865865866,5.39021823268391
5.875875875875876,5.437372787331506
5.885885885885886,5.485435079370224
5.895895895895896,5.534314236514802
5.905905905905906,5.583917359296739
5.915915915915916,5.634149753283981
5.925925925925926,5.684915165794134
5.935935935935936,5.736116026508619
5.945945945945946,5.787653691384995
5.955955955955956,5.839428689256809
5.965965965965966,5.891340970503232
5.975975975975976,5.943290157165926
5.985985985985986,5.995175793886573
5.995995995995996,6.046897599036839
6.006006006006006,6.098355715411694
6.016016016016016,6.149450959858429
6.026026026026026,6.200085071216081
6.036036036036036,6.250160955944493
6.046046046046046,6.299582930827738
6.056056056056056,6.348256962144262
6.066066066066066,6.396090900704625
6.076076076076076,6.442994712168404
6.086086086086086,6.488880702063341
6.096096096096096,6.53366373494334
6.106106106106106,6.577261447136374
6.116116116116116,6.619594452549645
6.126126126126126,6.66058654101647
6.136136136136136,6.700164868688341
6.146146146146146,6.738260139995205
6.156156156156156,6.774806780718466
6.166166166166166,6.8097431017431225
6.176176176176176,6.843011453079156
6.186186186186186,6.874558367766294
6.196196196196196,6.904334695301948
6.206206206206206,6.932295724258077
6.216216216216216,6.958401293780037
6.226226226226226,6.982615893688127
6.236236236236236,7.004908752931262
6.246246246246246,7.025253916171206
6.256256256256256,7.043630308305687
6.266266266266266,7.060021786768788
6.276276276276276,7.074417181477705
6.286286286286286,7.086810322325868
6.296296296296296,7.0972000541536175
6.306306306306306,7.1055902391589845
6.316316316316316,7.111989746742598
6.326326326326326,7.116412430812189
6.336336336336336,7.118877094603584
6.346346346346346,7.119407443106349
6.356356356356356,7.11803202321326
6.366366366366366,7.114784151743584
6.376376376376376,7.109701831520419
6.386386386386386,7.102827655712409
6.396396396396396,7.094208700679359
6.406406406406406,7.083896407590269
6.416416416416417,7.071946453110218
6.426426426426427,7.0584186094800945
6.436436436436437,7.043376594339604
6.446446446446447,7.0268879106697035
6.456456456456457,7.00902367725545
6.466466466466467,6.989858450093786
6.476476476476477,6.969470035193752
6.486486486486487,6.947939293237833
6.496496496496497,6.925349936593891
6.506506506506507,6.901788319185946
6.516516516516517,6.877343219750264
6.526526526526527,6.8521056190194916
6.536536536536537,6.826168471393066
6.546546546546547,6.799626471665654
6.556556556556557,6.772575817398028
6.566566566566567,6.745113967525426
6.576576576576577,6.717339397808153
6.586586586586587,6.689351353736783
6.596596596596597,6.6612496015110185
6.606606606606607,6.633134177715743
6.616616616616617,6.605105138321439
6.626626626626627,6.577262307637451
6.636636636636637,6.549705027847063
6.646646646646647,6.522531909751542
6.656656656656657,6.495840585347637
6.666666666666667,6.469727462858054
6.676676676676677,6.444287484828667
6.686686686686687,6.4196138898981605
6.696696696696697,6.3957979788369785
6.706706706706707,6.372928885441399
6.716716716716717,6.351093352856744
6.726726726726727,6.33037551588979
6.736736736736737,6.310856689855791
6.746746746746747,6.2926151664888295
6.756756756756757,6.275726017426813
6.766766766766767,6.260260905763208
6.776776776776777,6.246287906137649
6.786786786786787,6.233871333815898
6.796796796796797,6.223071583187419
6.806806806806807,6.21394497608495
6.816816816816817,6.206543620306112
6.826826826826827,6.200915278691334
6.836836836836837,6.19710324908611
6.846846846846847,6.19514625548818
6.856856856856857,6.195078350652387
6.866866866866867,6.19692883039708
6.876876876876877,6.200722159826814
6.886886886886887,6.206477911656085
6.896896896896897,6.214210716788669
6.906906906906907,6.223930227276323
6.916916916916917,6.23564109174971
6.926926926926927,6.2493429433830805
6.936936936936937,6.265030400422912
6.946946946946947,6.282693079279217
6.956956956956957,6.3023156201467705
6.966966966966967,6.32387772509213
6.976976976976977,6.347354208511087
6.986986986986987,6.372715059830249
6.996996996996997,6.399925518295699
7.007007007007007,6.428946159661536
7.017017017017017,6.45973299456114
7.027027027027027,6.492237578314919
7.037037037037037,6.526407131899468
7.047047047047047,6.562184673775313
7.057057057057057,6.599509162242994
7.067067067067067,6.6383156479711385
7.077077077077077,6.6785354363143945
7.087087087087087,6.720096259014908
7.097097097097097,6.762922454857177
7.107107107107107,6.80693515882404
7.117117117117117,6.852052499279942
7.127127127127127,6.898189802687805
7.137137137137137,6.945259805346694
7.147147147147147,6.9931728716201595
7.157157157157157,7.041837218108573
7.167167167167167,7.091159143204243
7.177177177177177,7.141043261454229
7.187187187187187,7.1913927421440995
7.197197197197197,7.242109551504997
7.207207207207207,7.293094697937562
7.217217217217217,7.344248479638441
7.227227227227227,7.395470734009408
7.237237237237237,7.446661088224296
7.247247247247247,7.497719210326416
7.257257257257257,7.548545060227434
7.267267267267267,7.59903913997931
7.277277277277277,7.64910274269231
7.287287287287287,7.698638199475931
7.297297297297297,7.747549123784081
7.307307307307307,7.795740652552804
7.317317317317317,7.84311968352644
7.327327327327327,7.889595108178051
7.337337337337337,7.935078039640639
7.347347347347347,7.979482035078459
7.357357357357357,8.022723311941412
7.367367367367367,8.064720957561047
7.377377377377377,8.105397131563153
7.387387387387387,8.144677260590134
7.397397397397397,8.182490224845411
7.407407407407407,8.218768535992776
7.4174174174174174,8.253448505965057
7.4274274274274275,8.286470406259472
7.4374374374374375,8.317778617320597
7.4474474474474475,8.347321767636982
7.4574574574574575,8.375052862202939
7.4674674674674675,8.400929400023909
7.4774774774774775,8.424913480371032
7.4874874874874875,8.446971897518925
7.4974974974974975,8.467076223729313
7.5075075075075075,8.485202880272807
7.5175175175175175,8.501333196310881
7.5275275275275275,8.515453455490661
7.5375375375375375,8.527554930135807
7.5475475475475475,8.5376339029479
7.5575575575575575,8.545691676163969
7.5675675675675675,8.551734568147285
7.5775775775775776,8.555773897419924
7.587587587587588,8.557825954177119
7.597597597597598,8.557911959354808
7.607607607607608,8.556058011352802
7.617617617617618,8.552295020547124
7.627627627627628,8.546658631755479
7.637637637637638,8.539189134850073
7.647647647647648,8.529931363741643
7.657657657657658,8.51893458398775
7.667667667667668,8.50625236930676
7.677677677677678,8.491942467306862
7.687687687687688,8.476066654766331
7.697697697697698,8.458690582827607
7.707707707707708,8.439883612492771
7.717717717717718,8.419718640832555
7.727727727727728,8.398271918344037
7.737737737737738,8.375622857914573
7.747747747747748,8.351853835870278
7.757757757757758,8.32704998560748
7.767767767767768,8.301298984323875
7.777777777777778,8.27469083338361
7.787787787787788,8.247317632866302
7.797797797797798,8.2192733508647
7.807807807807808,8.1906535881087
7.817817817817818,8.161555338505334
7.827827827827828,8.132076746194304
7.837837837837838,8.102316859727686
7.847847847847848,8.072375383989284
7.857857857857858,8.042352430475127
7.867867867867868,8.012348266560345
7.877877877877878,7.982463064380579
7.887887887887888,7.9527966499566345
7.897897897897898,7.923448253190907
7.907907907907908,7.894516259361509
7.917917917917918,7.866097962736655
7.927927927927928,7.838289322926214
7.937937937937938,7.811184724580775
7.947947947947948,7.784876741039936
7.957957957957958,7.759455902521866
7.967967967967968,7.735010469434585
7.977977977977978,7.711626211376811
7.987987987987988,7.6893861923817495
7.997997997997998,7.668370562941777
8.008008008008009,7.648656359334788
8.018018018018019,7.630317310754865
8.028028028028029,7.613423654730246
8.038038038038039,7.598041961290895
8.048048048048049,7.584234966326014
8.058058058058059,7.57206141454888
8.068068068068069,7.5615759124622555
8.078078078078079,7.552828791692613
8.088088088088089,7.545865983035456
8.098098098098099,7.540728901527173
8.108108108108109,7.5374543428312535
8.118118118118119,7.536074391198336
8.128128128128129,7.536616339230593
8.138138138138139,7.539102619651437
8.148148148148149,7.543550749251337
8.158158158158159,7.549973285150186
8.168168168168169,7.558377793485706
8.178178178178179,7.568766830606326
8.188188188188189,7.581137936815597
8.198198198198199,7.595483642683808
8.208208208208209,7.611791487910976
8.218218218218219,7.630044052693962
8.228228228228229,7.65021900151912
8.238238238238239,7.672289139270805
8.248248248248249,7.696222479515189
8.258258258258259,7.721982324788348
8.268268268268269,7.749527358687528
8.278278278278279,7.778811749534934
8.288288288288289,7.809785265354401
