x,measured_signal
1.7817817817817818,1.8993046255867259
1.7917917917917918,1.004587319524068
1.8018018018018018,1.2885841282292707
1.8118118118118118,0.7866574362917856
1.8218218218218218,1.3753072145805663
1.8318318318318318,1.3103566225188883
1.8418418418418419,1.093115320365103
1.8518518518518519,0.9265316624204336
1.8618618618618619,0.9714989337665609
1.8718718718718719,1.2862300676869751
1.8818818818818819,1.756633567995205
1.8918918918918919,1.3440322325048815
1.901901901901902,1.359042141772782
1.911911911911912,1.7077139272086952
1.921921921921922,1.1484538578537042
1.931931931931932,1.4504629371753117
1.941941941941942,1.250967486584912
1.951951951951952,1.1698335343323831
1.961961961961962,1.825769217837521
1.971971971971972,0.9750418126434037
1.981981981981982,1.5234301861988553
1.991991991991992,1.6631553457774824
2.002002002002002,1.845907367569532
2.012012012012012,1.6164296166418304
2.022022022022022,1.4936216942428666
2.032032032032032,2.2263367745351648
2.042042042042042,2.1337138217954097
2.052052052052052,1.6074726590331838
2.062062062062062,2.4393159553232113
2.0720720720720722,1.7792656434457208
2.0820820820820822,2.058161609799924
2.0920920920920922,1.8789916836026044
2.1021021021021022,1.3421907729480829
2.1121121121121122,1.6706309068252674
2.1221221221221223,2.015405433150772
2.1321321321321323,2.527539611049958
2.1421421421421423,1.9474811565545753
2.1521521521521523,2.199523802490101
2.1621621621621623,2.2709692909893735
2.1721721721721723,2.2702996531612163
2.1821821821821823,2.489820877854847
2.1921921921921923,2.313002218878126
2.2022022022022023,2.0504046776447895
2.2122122122122123,2.522174942938026
2.2222222222222223,2.439982160437643
2.2322322322322323,2.5277612364166764
2.2422422422422423,2.560862972542229
2.2522522522522523,2.0782880658970186
2.2622622622622623,2.540556608522186
2.2722722722722724,3.0853502659469894
2.2822822822822824,2.5424429163202027
2.2922922922922924,2.9433800957089082
2.3023023023023024,3.1260449922260394
2.3123123123123124,2.845526197074652
2.3223223223223224,3.3579946564661562
2.3323323323323324,3.1229003515712366
2.3423423423423424,2.905444883000669
2.3523523523523524,3.1875362842415185
2.3623623623623624,3.031359218069617
2.3723723723723724,3.1373430220525167
2.3823823823823824,3.5571245382879537
2.3923923923923924,3.3539564167274976
2.4024024024024024,3.334893699255582
2.4124124124124124,3.369354362287692
2.4224224224224224,3.6917677792153314
2.4324324324324325,2.642111585355718
2.4424424424424425,3.001326658338576
2.4524524524524525,3.3472005580572666
2.4624624624624625,3.362304643826956
2.4724724724724725,3.585825281231476
2.4824824824824825,3.2403500311277935
2.4924924924924925,3.249688857029486
2.5025025025025025,3.4217028499945648
2.5125125125125125,3.906996167326689
2.5225225225225225,3.907194917213166
2.5325325325325325,3.593545740217636
2.5425425425425425,3.593031751970094
2.5525525525525525,3.3492968950398203
2.5625625625625625,3.309437606287187
2.5725725725725725,3.1361742056012765
2.5825825825825826,3.3146288572372637
2.5925925925925926,3.7021025207208935
2.6026026026026026,3.7326246965945704
2.6126126126126126,3.9138962374085375
2.6226226226226226,3.5072343703937676
2.6326326326326326,3.567917367284655
2.6426426426426426,3.3064563998920127
2.6526526526526526,3.2096449000954856
2.6626626626626626,3.803878224452729
2.6726726726726726,3.224513348497423
2.6826826826826826,3.538791829613558
2.6926926926926926,2.8970993624126784
2.7027027027027026,3.6849668716301034
2.7127127127127126,3.2035943237783737
2.7227227227227226,3.202152721395113
2.7327327327327327,3.0452009938210103
2.7427427427427427,2.6728649358887995
2.7527527527527527,2.8052748410709025
2.7627627627627627,2.6395097029968215
2.7727727727727727,3.310170887363542
2.7827827827827827,3.166012567243667
2.7927927927927927,3.1884824478240454
2.8028028028028027,2.710709806879218
2.8128128128128127,2.684837976623482
2.8228228228228227,2.7901242678926828
2.8328328328328327,2.7897651990635004
2.8428428428428427,2.733025613354022
2.8528528528528527,2.6792174109804265
2.8628628628628627,2.7985351864133845
2.8728728728728727,2.8901236172154334
2.8828828828828827,3.0099171089437755
2.8928928928928928,2.5530948333049492
2.9029029029029028,2.8672067039418656
2.9129129129129128,2.7123290715954593
2.9229229229229228,2.7973781061775025
2.932932932932933,2.450899812485029
2.942942942942943,3.132194994712818
2.952952952952953,2.4460402265667818
2.962962962962963,2.3863677161003816
2.972972972972973,2.526760137812531
2.982982982982983,2.7721377673992453
2.992992992992993,2.2765187704751577
3.003003003003003,2.4011253795896588
3.013013013013013,2.265144964340571
3.023023023023023,2.713184280058074
3.033033033033033,1.9864724082548648
3.043043043043043,2.2411661446495788
3.053053053053053,2.4684448228851044
3.063063063063063,2.5351884295395064
3.073073073073073,1.9233286243602512
3.083083083083083,2.2176357659490007
3.093093093093093,2.705524148159827
3.103103103103103,2.6976875698689433
3.113113113113113,2.237396307445258
3.123123123123123,1.9417985075080186
3.133133133133133,2.2242613024548845
3.143143143143143,2.5422768199238925
3.153153153153153,2.525463613045045
3.163163163163163,2.4944656503164495
3.173173173173173,1.9873937262956973
3.183183183183183,2.6845950240705085
3.193193193193193,2.555424505745602
3.203203203203203,2.3909198717454845
3.2132132132132134,2.2409412218825313
3.2232232232232234,3.0355929362768004
3.2332332332332334,2.5794343830058883
3.2432432432432434,2.0074190838990367
3.2532532532532534,2.2259516721728714
3.2632632632632634,2.859418948073021
3.2732732732732734,2.894909476799118
3.2832832832832834,2.8735061136346935
3.2932932932932935,2.226734013844165
3.3033033033033035,3.2956485561686972
3.3133133133133135,2.803097895952336
3.3233233233233235,2.538981969958536
3.3333333333333335,3.077880441325707
3.3433433433433435,2.669193305839595
3.3533533533533535,2.7476261166394673
3.3633633633633635,2.7417751273340434
3.3733733733733735,2.7549452296590453
3.3833833833833835,3.8595745676927433
3.3933933933933935,2.737717839668455
3.4034034034034035,3.42912407078545
3.4134134134134135,3.7194593405075524
3.4234234234234235,3.355416548128208
3.4334334334334335,3.648448068524628
3.4434434434434436,3.2177574032487124
3.4534534534534536,3.1666379393925825
3.4634634634634636,2.9561645217197547
3.4734734734734736,3.416721030141149
3.4834834834834836,3.4548392221490163
3.4934934934934936,3.77615927845877
3.5035035035035036,4.008480352267461
3.5135135135135136,3.1936672938497646
3.5235235235235236,3.9683440317296563
3.5335335335335336,4.117663068802303
3.5435435435435436,4.001028883114487
3.5535535535535536,3.6807778824331465
3.5635635635635636,3.6073913152744392
3.5735735735735736,4.458574115771594
3.5835835835835836,3.9630422339076135
3.5935935935935936,4.44308316405585
3.6036036036036037,4.130808786482448
3.6136136136136137,4.045073404225903
3.6236236236236237,3.732134579944937
3.6336336336336337,3.972961483834095
3.6436436436436437,4.515317196073525
3.6536536536536537,4.091009627086547
3.6636636636636637,4.733584174718984
3.6736736736736737,3.948963598452524
3.6836836836836837,4.61758654841152
3.6936936936936937,4.561228402953654
3.7037037037037037,4.345011147459623
3.7137137137137137,4.306424522000089
3.7237237237237237,5.067097294822125
3.7337337337337337,5.197908331667512
3.7437437437437437,4.155517832553863
3.7537537537537538,4.705197472186592
3.7637637637637638,5.05026214784586
3.7737737737737738,4.915834599292081
3.7837837837837838,4.675165584370244
3.793793793793794,4.102732676490477
3.803803803803804,4.438367160456563
3.813813813813814,4.4527373140292985
3.823823823823824,4.549343226646185
3.833833833833834,4.407986739398686
3.843843843843844,4.67391982099553
3.853853853853854,4.250924064853812
3.863863863863864,4.71167804756401
3.873873873873874,4.3478801203842945
3.883883883883884,4.701144166102058
3.893893893893894,4.857703268555703
3.903903903903904,4.113248140279373
3.913913913913914,3.9785713119789152
3.923923923923924,4.115266599284667
3.933933933933934,3.7932837826636145
3.943943943943944,4.285891210266068
3.953953953953954,4.490637489447473
3.963963963963964,4.088597631765108
3.973973973973974,4.265245573152823
3.983983983983984,4.325256991226459
3.993993993993994,4.424442170433544
4.004004004004004,4.373792106652812
4.014014014014014,4.259169399745395
4.024024024024024,4.018123497678513
4.034034034034034,3.9943382416252944
4.044044044044044,4.703823947241862
4.054054054054054,3.685369038866486
4.064064064064064,4.289290410974957
4.074074074074074,4.338154026621721
4.084084084084084,3.4525362580351846
4.094094094094094,3.8698938402391025
4.104104104104104,4.152843215265748
4.114114114114114,4.265648720042137
4.124124124124124,3.256223085535183
4.134134134134134,3.552262241379952
4.1441441441441444,4.073914868496021
4.1541541541541545,3.6589986718549987
4.1641641641641645,3.264615835470183
4.1741741741741745,4.026441920220233
4.1841841841841845,3.9801197428250648
4.1941941941941945,3.208428614265033
4.2042042042042045,3.194725069541708
4.2142142142142145,3.4683569789392386
4.2242242242242245,3.794314636038738
4.2342342342342345,3.440238373172885
4.2442442442442445,3.726431873357485
4.2542542542542545,3.8303131206794476
4.2642642642642645,2.9423560781281304
4.2742742742742745,2.722167666580743
4.2842842842842845,3.349141927908637
4.2942942942942945,3.3923104893507006
4.3043043043043046,3.7038428852053435
4.314314314314315,3.428507275330461
4.324324324324325,3.719683276124506
4.334334334334335,3.5588561173355906
4.344344344344345,3.2271747386759224
4.354354354354355,3.5984887140831736
4.364364364364365,2.938281583189852
4.374374374374375,3.3374874351228354
4.384384384384385,3.511596763593804
4.394394394394395,3.416117892452284
4.404404404404405,3.1462174455884537
4.414414414414415,2.84411762077014
4.424424424424425,3.6217318613050646
4.434434434434435,3.6508605972622137
4.444444444444445,3.7869341304753856
4.454454454454455,3.540155638466671
4.464464464464465,3.5339784622407002
4.474474474474475,3.360030825249303
4.484484484484485,3.7153314306934884
4.494494494494495,3.6716857638587888
4.504504504504505,3.596727268868433
4.514514514514515,4.012974746357387
4.524524524524525,3.2268837759432993
4.534534534534535,4.342267294797753
4.544544544544545,3.863923312735123
4.554554554554555,3.183997099146959
4.564564564564565,4.0420762554002065
4.574574574574575,3.254169221929793
4.584584584584585,3.6370249596415882
4.594594594594595,3.7311721308568497
4.604604604604605,4.39019070115628
4.614614614614615,3.961848970962665
4.624624624624625,3.9650450732738403
4.634634634634635,3.6054984771276573
4.644644644644645,4.118734481955675
4.654654654654655,3.6819270959133186
4.664664664664665,4.332722215103648
4.674674674674675,4.315522498869706
4.684684684684685,4.0428606371935265
4.694694694694695,4.23266555300467
4.704704704704705,4.080835017616865
4.714714714714715,5.024517259150532
4.724724724724725,4.528082856334512
4.734734734734735,4.722134763068892
4.744744744744745,4.624897756286425
4.754754754754755,4.917797675898118
4.764764764764765,4.905391892970744
4.774774774774775,4.5839971149184
4.784784784784785,4.592019144195531
4.794794794794795,4.759941514409871
4.804804804804805,4.5013651628504165
4.814814814814815,4.916933692205203
4.824824824824825,4.974340187186746
4.834834834834835,4.952509699029337
4.844844844844845,4.6867942837655585
4.854854854854855,5.516733498894022
4.864864864864865,5.140291936774984
4.874874874874875,5.0016971865304996
4.884884884884885,5.377262050809003
4.894894894894895,5.435655753950451
4.904904904904905,5.7641552585348546
4.914914914914915,5.480256572372984
4.924924924924925,5.301324962663118
4.934934934934935,5.6376583849368345
4.944944944944945,5.667468935400952
4.954954954954955,5.390612581726385
4.964964964964965,5.582288693203133
4.974974974974975,5.163190428612183
4.984984984984985,5.201347940817749
4.994994994994995,5.4202529341006604
5.005005005005005,5.350184642195867
5.015015015015015,6.524207690931359
5.025025025025025,5.845949066858337
5.035035035035035,5.538832181170437
5.045045045045045,6.045381028746604
5.055055055055055,5.645531209640884
5.065065065065065,5.84331292759041
5.075075075075075,5.992223267541254
5.085085085085085,5.122161604092528
5.095095095095095,5.744702885759781
5.105105105105105,5.9423632347931825
5.115115115115115,5.742220748365174
5.125125125125125,5.4147496974925815
5.135135135135135,5.743490146423712
5.145145145145145,6.0977040309064865
5.155155155155155,5.9358170882651695
5.165165165165165,5.359358226629633
5.175175175175175,5.4913131699402244
5.185185185185185,5.347857095008247
5.195195195195195,5.527298682689736
5.205205205205205,5.284869113209763
5.215215215215215,5.809319873083597
5.225225225225225,5.442095560702998
5.235235235235235,5.347712563566641
5.245245245245245,5.36218298453288
5.255255255255255,5.405377295415327
5.265265265265265,5.282748881423196
5.275275275275275,5.151505190312008
5.285285285285285,5.713963286219512
5.295295295295295,5.177303579321407
5.305305305305305,5.411730977345194
5.315315315315315,4.986083485167847
5.325325325325325,5.000137478786455
5.335335335335335,5.681223856032874
5.345345345345345,5.348904362075764
5.355355355355355,4.661789946473343
5.365365365365365,5.337933896381307
5.375375375375375,4.813370654166276
5.385385385385385,5.547580576963188
5.395395395395395,4.302642071948155
5.405405405405405,4.823584226962618
5.415415415415415,5.262359186433248
5.425425425425425,4.743710155028427
5.435435435435435,5.113695177349294
5.445445445445445,4.600588201552577
5.455455455455455,4.886987751594983
5.465465465465465,4.8627758593162405
5.475475475475475,4.770399516141626
5.485485485485485,4.999805037867821
5.495495495495495,4.383364139334466
5.505505505505505,5.084210236375954
5.515515515515515,4.65530125255859
5.525525525525525,4.8489304441863395
5.535535535535535,4.94055281758409
5.545545545545545,5.234094407209338
5.555555555555555,4.832367833834043
5.565565565565565,4.647709296927497
5.575575575575575,4.693430142841846
5.585585585585585,4.73217906827898
5.595595595595595,4.712476805569049
5.605605605605605,4.108906758581517
5.615615615615615,4.135641443711081
5.625625625625625,5.208756114574808
5.635635635635635,5.220786797770184
5.645645645645645,4.907384533960856
5.655655655655655,5.151144152150659
5.665665665665665,4.503264619220696
5.675675675675675,4.576232756661721
5.685685685685685,5.297615081648385
5.6956956956956954,4.779192429307484
5.7057057057057055,5.006121162882188
5.7157157157157155,4.894064812672467
5.7257257257257255,5.1912898104550775
5.7357357357357355,4.303788085823141
5.7457457457457455,5.016484515766953
5.7557557557557555,4.868494706761586
5.7657657657657655,5.033475134880629
5.7757757757757755,5.44123069803047
5.7857857857857855,5.179630517432939
5.7957957957957955,4.693585092697965
5.8058058058058055,5.123566724370432
5.8158158158158155,5.132917740171833
5.8258258258258255,5.626619115692785
5.8358358358358355,5.136974977865914
5.8458458458458455,5.732367302935982
5.8558558558558556,5.444910782748151
5.865865865865866,5.270101218623137
5.875875875875876,5.351518883018276
5.885885885885886,5.7058310935160605
5.895895895895896,5.274948596793921
5.905905905905906,5.781487090352123
5.915915915915916,5.267071883336949
5.925925925925926,5.455019958753746
5.935935935935936,5.628173116886729
5.945945945945946,5.77892154228991
5.955955955955956,5.581242632425441
5.965965965965966,5.882808177741354
5.975975975975976,5.967643410189277
5.985985985985986,6.052613634222676
5.995995995995996,6.276749169228164
6.006006006006006,5.965276517503142
6.016016016016016,6.218878135408
6.026026026026026,5.995752561928743
6.036036036036036,6.1024630377197875
6.046046046046046,5.976728263058943
6.056056056056056,6.32888640004264
6.066066066066066,6.565919375111211
6.076076076076076,6.432391533306709
6.086086086086086,6.814199905097877
6.096096096096096,6.332132122970808
6.106106106106106,6.2258404453216425
6.116116116116116,6.779969443755407
6.126126126126126,6.605989952929247
6.136136136136136,6.7636714662843875
6.146146146146146,6.398519912501663
6.156156156156156,6.905976836938013
6.166166166166166,7.237598737062197
6.176176176176176,7.06768525185978
6.186186186186186,6.481002176043713
6.196196196196196,7.16678829440799
6.206206206206206,7.04679150635412
6.216216216216216,6.900442333780279
6.226226226226226,7.356014966366604
6.236236236236236,6.857910296656866
6.246246246246246,7.119367386055569
6.256256256256256,7.286238934396432
6.266266266266266,7.642697634209734
6.276276276276276,6.708946421315355
6.286286286286286,7.2778934643880016
6.296296296296296,6.889879647981743
6.306306306306306,7.3678006811302446
6.316316316316316,7.067251633401147
6.326326326326326,6.818755170534129
6.336336336336336,7.309908216130525
6.346346346346346,6.871353924165589
6.356356356356356,7.468742223520312
6.366366366366366,7.242594879231632
6.376376376376376,6.790796454958185
6.386386386386386,6.614801247240042
6.396396396396396,6.578918509417003
6.406406406406406,6.9955299757360665
6.416416416416417,7.182560045075896
6.426426426426427,7.653569344043605
6.436436436436437,6.709063480994392
6.446446446446447,6.626372659323005
6.456456456456457,6.66818567371422
6.466466466466467,7.608824920111008
6.476476476476477,6.89728018536073
6.486486486486487,6.930049785306518
6.496496496496497,7.101371246769658
6.506506506506507,6.7331512748368665
6.516516516516517,6.763655372246815
6.526526526526527,7.412156599064719
6.536536536536537,6.62212136175709
6.546546546546547,7.257007388603529
6.556556556556557,6.825306845707202
6.566566566566567,6.567222688841588
6.576576576576577,6.675298888894737
6.586586586586587,7.455202702734047
6.596596596596597,6.388671782767805
6.606606606606607,6.54201354978024
6.616616616616617,6.174845842883437
6.626626626626627,7.129680036939913
6.636636636636637,6.275557283807132
6.646646646646647,6.760723204849366
6.656656656656657,6.165170858283428
6.666666666666667,6.349772233500224
6.676676676676677,6.675752061480686
6.686686686686687,6.148327151437357
6.696696696696697,6.768603404663565
6.706706706706707,6.071210045417449
6.716716716716717,6.461484645030938
6.726726726726727,6.623253065916928
6.736736736736737,6.352186935572804
6.746746746746747,6.542157595452913
6.756756756756757,6.093869221809651
6.766766766766767,6.41702003896547
6.776776776776777,6.252813969609727
6.786786786786787,5.942480753092079
6.796796796796797,6.031606448894724
6.806806806806807,5.790548187866636
6.816816816816817,5.936150718701955
6.826826826826827,6.014264830678993
6.836836836836837,6.407612419655415
6.846846846846847,6.37236039958501
6.856856856856857,5.7464657678160656
6.866866866866867,6.3514032255651225
6.876876876876877,6.212611331049825
6.886886886886887,6.038244661722131
6.896896896896897,5.985656965211733
6.906906906906907,6.4321136951481135
6.916916916916917,6.315111427321423
6.926926926926927,6.476274828017778
6.936936936936937,6.195930258777726
6.946946946946947,6.313415279198988
6.956956956956957,6.121149631704224
6.966966966966967,6.35704065358018
6.976976976976977,6.33881912293448
6.986986986986987,6.310543966758763
6.996996996996997,6.324679839892022
7.007007007007007,5.737454754145688
7.017017017017017,6.285936630601286
7.027027027027027,6.803084985239027
7.037037037037037,6.419430863645914
7.047047047047047,6.476979650265066
7.057057057057057,6.518460305441634
7.067067067067067,7.0192908997267685
7.077077077077077,6.000790222871162
7.087087087087087,6.605193130829624
7.097097097097097,6.825436357512285
7.107107107107107,6.885819755084698
7.117117117117117,6.100067066628345
7.127127127127127,7.414775668257895
7.137137137137137,6.5239177533896715
7.147147147147147,7.714341983169459
7.157157157157157,6.358153978235458
7.167167167167167,7.005329556296108
7.177177177177177,7.339848369126437
7.187187187187187,6.587173782904732
7.197197197197197,7.277491739606751
7.207207207207207,7.7490992362502045
7.217217217217217,7.616651773983667
7.227227227227227,7.779615454141925
7.237237237237237,7.075652726361666
7.247247247247247,7.736484036305084
7.257257257257257,7.340082274773141
7.267267267267267,7.76768438106757
7.277277277277277,8.193392406791094
7.287287287287287,7.374548097224063
7.297297297297297,8.180261991442867
7.307307307307307,7.593212516192866
7.317317317317317,7.319902206737876
7.327327327327327,7.439735566278854
7.337337337337337,7.808331465244341
7.347347347347347,8.317214077230776
7.357357357357357,7.827001223965783
7.367367367367367,7.922132666976435
7.377377377377377,7.889013969297121
7.387387387387387,7.454142646939479
7.397397397397397,7.855266721929202
7.407407407407407,8.329273579308563
7.4174174174174174,8.810032953795492
7.4274274274274275,7.955886335203018
7.4374374374374375,8.953372457088138
7.4474474474474475,8.498566762492002
7.4574574574574575,8.304481369737905
7.4674674674674675,8.532608575959665
7.4774774774774775,8.390027284412277
7.4874874874874875,8.912294448045758
7.4974974974974975,8.590619804776132
7.5075075075075075,8.770198847518074
7.5175175175175175,8.048635967792725
7.5275275275275275,8.686681624554986
7.5375375375375375,8.16870517909074
7.5475475475475475,8.537819811371696
7.5575575575575575,8.763662822226808
7.5675675675675675,8.809272083327599
7.5775775775775776,8.331501443365136
7.587587587587588,8.612128085669914
7.597597597597598,8.706092095573856
7.607607607607608,8.660027875330634
7.617617617617618,8.946701102253567
7.627627627627628,9.092663755422093
7.637637637637638,8.53429727353274
7.647647647647648,9.242491470888444
7.657657657657658,8.081961170634028
7.667667667667668,8.469581371023684
7.677677677677678,8.553534584065254
7.687687687687688,8.335483534900927
7.697697697697698,8.617736482776149
7.707707707707708,8.184274212504954
7.717717717717718,8.239846881403942
7.727727727727728,8.147113941642973
7.737737737737738,8.769719584426177
7.747747747747748,8.356852433215384
7.757757757757758,8.355648603892968
7.767767767767768,8.597065849752138
7.777777777777778,7.8343894613859275
7.787787787787788,8.281965667258326
7.797797797797798,8.56893932573638
7.807807807807808,8.279255696117575
7.817817817817818,8.311422438265083
7.827827827827828,7.855639063327763
7.837837837837838,7.821168859116634
7.847847847847848,8.055795573918552
7.857857857857858,8.037211737629631
7.867867867867868,7.658078472928091
7.877877877877878,8.004928795872518
7.887887887887888,7.973704198853567
7.897897897897898,8.185459149328171
7.907907907907908,7.931645631116014
7.917917917917918,7.903752572816275
7.927927927927928,7.9940156338398785
7.937937937937938,7.126378491467969
7.947947947947948,7.710798787624447
7.957957957957958,8.50262236365042
7.967967967967968,7.87625514666775
7.977977977977978,7.6224643569024675
7.987987987987988,7.720722717330726
7.997997997997998,7.55835465735236
8.008008008008009,7.768545769242446
8.018018018018019,7.2888056790860345
8.028028028028029,7.4993299369859185
8.038038038038039,7.271640386062117
8.048048048048049,7.772470906186655
8.058058058058059,7.6002302304167
8.068068068068069,8.09110960206821
8.078078078078079,7.49017917350506
8.088088088088089,7.419542244943892
8.098098098098099,7.3166002253428415
8.108108108108109,7.427552471590184
8.118118118118119,7.43116323535922
8.128128128128129,7.9997528350913365
8.138138138138139,7.429571791477595
8.148148148148149,7.676977129653295
8.158158158158159,7.041839648119575
8.168168168168169,7.995714532601527
8.178178178178179,7.266191348252169
8.188188188188189,7.195572966006996
8.198198198198199,7.748818941818391
8.208208208208209,7.687697990703859
8.218218218218219,7.573800891680727
8.228228228228229,7.896043106102975
8.238238238238239,7.313610480081769
8.248248248248249,8.295950799066933
8.258258258258259,7.649880582580115
8.268268268268269,8.464893547533501
8.278278278278279,7.890079013982598
8.288288288288289,7.848905165876476
