unique_id,ds,y,TimeGPT,TimeGPT-hi-99,TimeGPT-lo-99,anomaly
0,2008-04-03,7.39326309476384,7.4119782,8.691378,6.132579,False
0,2008-04-04,7.28619171470238,7.2847433,8.564143,6.005344,False
0,2008-04-05,7.27309259599952,7.0902095,8.369609,5.81081,False
0,2008-04-06,7.16857989726403,7.192884,8.472283,5.9134846,False
0,2008-04-07,7.61134771740362,7.40661,8.686009,6.1272106,False
0,2008-04-08,7.61775957660851,7.4170957,8.696495,6.1376963,False
0,2008-04-09,7.42595365707754,7.4093833,8.688783,6.129984,False
0,2008-04-10,8.18200013629341,7.44551,8.72491,6.1661105,False
0,2008-04-11,7.39939808333135,7.343063,8.622462,6.0636635,False
0,2008-04-12,7.1066061377273,7.119835,8.399235,5.8404355,False
0,2008-04-13,7.08086789669078,7.196668,8.476068,5.9172688,False
0,2008-04-14,7.42117752859539,7.4784427,8.757842,6.1990433,False
0,2008-04-15,7.49164547360513,7.486426,8.765825,6.2070265,False
0,2008-04-16,7.38585107812521,7.472977,8.752377,6.193578,False
0,2008-04-17,7.68294316987829,7.4302697,8.709669,6.1508703,False
0,2008-04-18,7.6889133368648,7.322308,8.601707,6.0429087,False
0,2008-04-19,7.2591161280971,7.091511,8.370911,5.8121114,False
0,2008-04-20,8.14496941708788,7.1644325,8.443832,5.885033,False
0,2008-04-21,8.71391062849392,7.460266,8.739666,6.1808667,False
0,2008-04-22,8.09101504171053,7.474881,8.754281,6.195482,False
0,2008-04-23,7.84031298332016,7.4552364,8.734636,6.175837,False
0,2008-04-24,7.64873978895624,7.8220553,9.101455,6.542656,False
0,2008-04-25,8.02092771898158,7.682104,8.961504,6.4027047,False
0,2008-04-26,7.83002808253384,7.412572,8.691972,6.1331725,False
0,2008-04-27,7.72753511047545,7.493636,8.773036,6.2142367,False
0,2008-04-28,7.83597458172157,7.8030777,9.082478,6.5236783,False
0,2008-04-29,7.62657020629066,7.802392,9.081792,6.5229926,False
0,2008-04-30,7.64444076155657,7.7736387,9.053039,6.4942393,False
0,2008-05-01,7.54855597916987,7.697052,8.976452,6.4176526,False
0,2008-05-02,7.44073370738926,7.6665945,8.945994,6.387195,False
0,2008-05-03,7.07326971745971,7.560602,8.840002,6.281203,False
0,2008-05-04,7.02642680869964,7.592251,8.871651,6.3128514,False
0,2008-05-05,7.39203156751459,7.735035,9.014435,6.4556355,False
0,2008-05-06,7.29301767977278,7.724749,9.0041485,6.4453497,False
0,2008-05-07,7.36137542897735,7.711431,8.99083,6.4320316,False
0,2008-05-08,7.51261754467451,7.403915,8.683314,6.1245155,False
0,2008-05-09,7.46049030582534,7.3466625,8.626062,6.067263,False
0,2008-05-10,7.11476944836646,7.220346,8.499745,5.9409466,False
0,2008-05-11,7.12528309151071,7.2521687,8.531569,5.9727693,False
0,2008-05-12,7.45587668749182,7.4171534,8.696553,6.137754,False
0,2008-05-13,7.31721240835984,7.4371843,8.716584,6.157785,False
0,2008-05-14,7.41034709782102,7.437512,8.716911,6.1581125,False
0,2008-05-15,7.40245152081824,7.4234624,8.702862,6.144063,False
0,2008-05-16,7.29437729928882,7.3677697,8.647169,6.0883703,False
0,2008-05-17,6.98933526597456,7.237692,8.517092,5.9582925,False
0,2008-05-18,6.99301512293296,7.2879243,8.567324,6.008525,False
0,2008-05-19,7.4312996751559,7.4530783,8.732478,6.173679,False
0,2008-05-20,7.36201055125973,7.4465632,8.725963,6.167164,False
0,2008-05-21,7.454719949364,7.443831,8.72323,6.1644316,False
0,2008-05-22,7.36833968631138,7.41073,8.690129,6.1313305,False
0,2008-05-23,7.14361760270412,7.328688,8.608088,6.0492887,False
0,2008-05-24,6.8351845861473,7.117914,8.397314,5.838515,False
0,2008-05-25,6.89060912014717,7.132169,8.411569,5.8527694,False
0,2008-05-26,6.97447891102505,7.383105,8.662504,6.1037054,False
0,2008-05-27,7.26612877955645,7.3996406,8.67904,6.120241,False
0,2008-05-28,7.27031288607902,7.398514,8.677914,6.1191144,False
0,2008-05-29,7.26542972325395,7.275707,8.555106,5.9963074,False
0,2008-05-30,7.15773548424991,7.19189,8.47129,5.9124904,False
0,2008-05-31,6.86589107488344,6.948776,8.228175,5.6693764,False
0,2008-06-01,6.86589107488344,6.9538474,8.233247,5.674448,False
0,2008-06-02,6.86589107488344,7.2444396,8.523839,5.96504,False
0,2008-06-03,7.15383380157884,7.3044004,8.5838,6.025001,False
0,2008-06-04,7.21670948670946,7.313371,8.592771,6.033972,False
0,2008-06-05,7.20191631753163,7.2196937,8.499093,5.9402943,False
0,2008-06-06,7.21229446850034,7.1420674,8.421467,5.862668,False
0,2008-06-07,7.18614430452233,6.917377,8.196776,5.6379776,False
0,2008-06-08,6.82001636467413,6.921785,8.201184,5.6423855,False
0,2008-06-09,6.88243747099785,7.1848135,8.464213,5.905414,False
0,2008-06-10,7.18311170174328,7.251652,8.531052,5.9722524,False
0,2008-06-11,7.24279792279376,7.2661324,8.545532,5.986733,False
0,2008-06-12,7.1929342212158,7.2237873,8.503187,5.944388,False
0,2008-06-13,7.18387071506245,7.183235,8.462635,5.903836,False
0,2008-06-14,6.97073007814353,7.0077767,8.287176,5.7283773,False
0,2008-06-15,6.9177056098353,6.8842554,8.163655,5.604856,False
0,2008-06-16,7.22256601882217,7.039569,8.318969,5.7601695,False
0,2008-06-17,7.35691824235602,7.202188,8.481587,5.9227886,False
0,2008-06-18,7.24279792279376,7.2244825,8.503882,5.945083,False
0,2008-06-19,7.22329567956231,7.2647653,8.544165,5.985366,False
0,2008-06-20,7.16317239084664,7.223518,8.502917,5.9441185,False
0,2008-06-21,7.24136628332232,7.0490513,8.328451,5.769652,False
0,2008-06-22,6.98656645940643,6.8878226,8.167222,5.608423,False
0,2008-06-23,6.96318998587024,7.0322165,8.311616,5.752817,False
0,2008-06-24,7.25063551189868,7.2314467,8.510846,5.9520473,False
0,2008-06-25,7.1608459066643,7.252793,8.532192,5.9733934,False
0,2008-06-26,7.13249755166004,7.213239,8.492639,5.93384,False
0,2008-06-27,7.09174211509515,7.194597,8.473996,5.9151974,False
0,2008-06-28,7.01211529430638,7.095527,8.374927,5.816128,False
0,2008-06-29,6.85751406254539,6.912706,8.192105,5.6333065,False
0,2008-06-30,6.82762923450285,6.9752536,8.254653,5.695854,False
0,2008-07-01,6.82762923450285,7.2068686,8.486268,5.9274693,False
0,2008-07-02,7.13009851012558,7.2225003,8.5019,5.943101,False
0,2008-07-03,7.27724772663148,7.1450906,8.42449,5.865691,False
0,2008-07-04,7.03878354138854,7.1257105,8.40511,5.846311,False
0,2008-07-05,6.89060912014717,7.061404,8.340804,5.782005,False
0,2008-07-06,6.95749737087695,6.9053946,8.184794,5.625995,False
0,2008-07-07,7.29573507274928,6.9297924,8.209192,5.650393,False
0,2008-07-08,7.49720722320332,7.118517,8.397917,5.8391175,False
0,2008-07-09,7.31055015853442,7.1482344,8.427634,5.868835,False
0,2008-07-10,7.20489251020467,7.2652035,8.544603,5.985804,False
0,2008-07-11,7.22256601882217,7.216099,8.495499,5.9366994,False
0,2008-07-12,7.25770767716004,7.1017785,8.381178,5.822379,False
0,2008-07-13,7.25770767716004,7.0168095,8.296209,5.73741,False
0,2008-07-14,7.25770767716004,7.1457047,8.425104,5.8663054,False
0,2008-07-15,7.25770767716004,7.254367,8.533767,5.9749675,False
0,2008-07-16,7.25770767716004,7.2596684,8.539068,5.980269,False
0,2008-07-17,7.25770767716004,7.271745,8.551145,5.992346,False
0,2008-07-18,7.25770767716004,7.253052,8.532452,5.973653,False
0,2008-07-19,7.25770767716004,7.2152095,8.494609,5.93581,False
0,2008-07-20,7.25770767716004,7.157916,8.437316,5.8785167,False
0,2008-07-21,7.25770767716004,7.177678,8.457078,5.8982787,False
0,2008-07-22,7.25770767716004,7.2503753,8.529775,5.970976,False
0,2008-07-23,7.25770767716004,7.2756057,8.555005,5.9962063,False
0,2008-07-24,7.25770767716004,7.2949038,8.574304,6.0155044,False
0,2008-07-25,7.25770767716004,7.2506723,8.530072,5.971273,False
0,2008-07-26,7.25770767716004,7.23179,8.511189,5.9523907,False
0,2008-07-27,7.25770767716004,7.2344065,8.513806,5.955007,False
0,2008-07-28,7.25770767716004,7.2379975,8.517397,5.958598,False
0,2008-07-29,7.25770767716004,7.254597,8.533997,5.975198,False
0,2008-07-30,7.25770767716004,7.284459,8.563859,6.0050597,False
0,2008-07-31,7.25770767716004,7.2609425,8.540342,5.981543,False
0,2008-08-01,7.42595365707754,7.2398257,8.519225,5.9604263,False
0,2008-08-02,7.11720550316434,7.2214756,8.500875,5.942076,False
0,2008-08-03,7.24992553671799,7.2342787,8.513679,5.9548793,False
0,2008-08-04,8.27690348126706,7.2694774,8.548877,5.990078,False
0,2008-08-05,7.60638738977265,7.2808876,8.560287,6.001488,False
0,2008-08-06,7.64396194900253,7.2757487,8.555148,5.9963493,False
0,2008-08-07,8.01234963932779,7.531475,8.810875,6.2520757,False
0,2008-08-08,7.93020620668468,7.463888,8.743288,6.184489,False
0,2008-08-09,7.50878717063428,7.419281,8.698681,6.1398816,False
0,2008-08-10,7.52131798019924,7.410448,8.689848,6.1310487,False
0,2008-08-11,7.58984151218266,7.4266896,8.706089,6.14729,False
0,2008-08-12,7.50052948539529,7.4117184,8.691118,6.132319,False
0,2008-08-13,7.37023064180708,7.3988743,8.678274,6.119475,False
0,2008-08-14,7.38523092306657,7.4734254,8.752825,6.194026,False
0,2008-08-15,7.30249642372733,7.4822555,8.761655,6.202856,False
0,2008-08-16,7.27517231945277,7.426419,8.705818,6.1470194,False
0,2008-08-17,7.39203156751459,7.415377,8.694777,6.1359777,False
0,2008-08-18,7.51697722460432,7.436695,8.716095,6.1572957,False
0,2008-08-19,7.90912218321141,7.4181933,8.697593,6.138794,False
0,2008-08-20,7.72312009226633,7.417311,8.696711,6.137912,False
0,2008-08-21,7.67042852219069,7.599652,8.879051,6.3202524,False
0,2008-08-22,7.62900388965296,7.5452423,8.824642,6.265843,False
0,2008-08-23,7.43070708254597,7.484117,8.763516,6.2047176,False
0,2008-08-24,7.57967882309046,7.5076313,8.787031,6.228232,False
0,2008-08-25,7.9483852851119,7.592648,8.872047,6.3132486,False
0,2008-08-26,7.79564653633459,7.5888424,8.868242,6.309443,False
0,2008-08-27,8.00736706798333,7.5683694,8.847769,6.28897,False
0,2008-08-28,7.79069603117474,7.8167677,9.096168,6.5373683,False
0,2008-08-29,7.83280751652486,7.7127156,8.992115,6.433316,False
0,2008-08-30,7.51479976048867,7.5367727,8.816173,6.2573733,False
0,2008-08-31,7.6275443904885,7.599557,8.878957,6.3201575,False
0,2008-09-01,7.85515700588134,7.8469243,9.126324,6.567525,False
0,2008-09-02,7.96485088744731,7.8379393,9.117339,6.55854,False
0,2008-09-03,7.74586822979227,7.808548,9.087948,6.5291486,False
0,2008-09-04,8.08085641964099,7.8134327,9.092833,6.5340333,False
0,2008-09-05,8.25997565976828,7.7269,9.0063,6.4475007,False
0,2008-09-06,7.7698009960039,7.5020175,8.781417,6.222618,False
0,2008-09-07,8.17751582384608,7.5571904,8.83659,6.277791,False
0,2008-09-08,9.28173036806286,7.8187704,9.09817,6.539371,True
0,2008-09-09,8.33854487998858,7.846126,9.125525,6.5667267,False
0,2008-09-10,7.83042561782033,7.839364,9.118764,6.5599647,False
0,2008-09-11,7.8087293067444,7.909437,9.188837,6.630038,False
0,2008-09-12,7.81681996576455,7.854393,9.133793,6.5749936,False
0,2008-09-13,7.55485852104068,7.663033,8.942432,6.3836336,False
0,2008-09-14,8.55506684384432,7.7594943,9.038894,6.480095,False
0,2008-09-15,8.20794694104862,8.04743,9.32683,6.7680306,False
0,2008-09-16,8.08363720314155,8.012961,9.292361,6.733562,False
0,2008-09-17,7.79110951061003,7.942527,9.221927,6.6631274,False
0,2008-09-18,7.67089483136212,7.8729825,9.152382,6.593583,False
0,2008-09-19,7.64012317269536,7.8526936,9.132093,6.573294,False
0,2008-09-20,7.55013534248843,7.803273,9.082673,6.523874,False
0,2008-09-21,8.24931374626064,7.9542418,9.233642,6.6748424,False
0,2008-09-22,8.3039999709552,8.104676,9.384076,6.825277,False
0,2008-09-23,8.12681372072611,8.005693,9.285093,6.726294,False
0,2008-09-24,7.70616297019958,7.9353476,9.214747,6.655948,False
0,2008-09-25,7.66387725870347,7.812994,9.092394,6.5335946,False
0,2008-09-26,7.52671756135271,7.790566,9.069965,6.5111666,False
0,2008-09-27,7.92588031673756,7.7730284,9.052428,6.493629,False
0,2008-09-28,7.92153563213355,8.029881,9.30928,6.750481,False
0,2008-09-29,8.03398273468322,8.19298,9.47238,6.9135804,False
0,2008-09-30,7.72577144158795,7.9816422,9.261042,6.702243,False
0,2008-10-01,7.69439280262942,7.8516836,9.1310835,6.572284,False
0,2008-10-02,7.44949800538285,7.7098007,8.989201,6.4304013,False
0,2008-10-03,7.39141523467536,7.703955,8.983355,6.424556,False
0,2008-10-04,7.34601020991329,7.7257547,9.005155,6.4463553,False
0,2008-10-05,8.10137467122858,7.9928675,9.272267,6.713468,False
0,2008-10-06,8.15651022607997,8.14361,9.42301,6.8642106,False
0,2008-10-07,7.97108575350561,7.8923817,9.171782,6.6129823,False
0,2008-10-08,7.87283617502572,7.7744794,9.053879,6.49508,False
0,2008-10-09,7.63530388625941,7.7505627,9.029963,6.4711633,False
0,2008-10-10,7.58781721999343,7.61025,8.889649,6.3308506,False
0,2008-10-11,7.34213173058472,7.6535954,8.932995,6.374196,False
0,2008-10-12,8.17751582384608,8.024763,9.304163,6.7453637,False
0,2008-10-13,8.34093322600088,8.075779,9.355179,6.7963796,False
0,2008-10-14,8.47657950853094,7.900033,9.179433,6.6206336,False
0,2008-10-15,7.87359778968554,7.826078,9.105477,6.5466785,False
0,2008-10-16,7.71735127218533,7.8131394,9.092539,6.53374,False
0,2008-10-17,7.49052940206071,7.627495,8.906895,6.3480954,False
0,2008-10-18,7.37588214821501,7.6901755,8.969575,6.410776,False
0,2008-10-19,8.07558263667172,8.101772,9.381172,6.822373,False
0,2008-10-20,8.16536363247398,8.186499,9.4658985,6.9070992,False
0,2008-10-21,8.16536363247398,8.036826,9.316226,6.7574267,False
0,2008-10-22,8.16536363247398,7.9287267,9.208126,6.6493273,False
0,2008-10-23,7.58528107863913,7.8977203,9.17712,6.618321,False
0,2008-10-24,7.60738142563979,7.5265512,8.805951,6.247152,False
0,2008-10-25,7.26752542782817,7.6045213,8.883921,6.325122,False
0,2008-10-26,8.04012466444838,8.090248,9.369648,6.8108487,False
0,2008-10-27,8.10922495308995,8.143356,9.422756,6.863957,False
0,2008-10-28,8.80687326653069,8.099195,9.378594,6.819795,False
0,2008-10-29,7.74716496652033,8.054226,9.333626,6.7748265,False
0,2008-10-30,7.48099216286952,7.796064,9.075463,6.5166645,False
0,2008-10-31,7.34665516317654,7.422847,8.702247,6.1434474,False
0,2008-11-01,7.24708058458576,7.467468,8.746867,6.1880684,False
0,2008-11-02,7.93808872689695,8.025133,9.304533,6.7457337,False
0,2008-11-03,9.03562977818356,8.095864,9.375264,6.816465,False
0,2008-11-04,8.04109100370863,8.077722,9.357121,6.798322,False
0,2008-11-05,7.40610338123702,7.995973,9.2753725,6.7165737,False
0,2008-11-06,7.97384437594469,7.603049,8.882448,6.3236494,False
0,2008-11-07,7.76811037852599,7.4340124,8.713412,6.154613,False
0,2008-11-08,7.4713630881871,7.470403,8.749803,6.191004,False
0,2008-11-09,8.03008409426756,7.9167857,9.196185,6.6373863,False
0,2008-11-10,8.72939712269206,8.157187,9.436587,6.877788,False
0,2008-11-11,7.93701748951545,8.063861,9.343261,6.7844615,False
0,2008-11-12,7.66528471847135,7.814364,9.093763,6.5349646,False
0,2008-11-13,7.58018941794454,7.7397513,9.019151,6.460352,False
0,2008-11-14,7.7106533235012,7.6202106,8.8996105,6.3408113,False
0,2008-11-15,7.26122509197192,7.616553,8.895952,6.3371534,False
0,2008-11-16,8.04654935728308,8.022935,9.302335,6.7435355,False
0,2008-11-17,8.09346227450118,8.3399105,9.61931,7.060511,False
0,2008-11-18,7.76726399675731,8.074868,9.354268,6.795469,False
0,2008-11-19,7.49665243816828,7.8544683,9.133868,6.575069,False
0,2008-11-20,7.5522372875608,7.601366,8.880766,6.3219666,False
0,2008-11-21,7.49720722320332,7.580867,8.860267,6.3014674,False
0,2008-11-22,7.3125534981026,7.5699,8.849299,6.2905006,False
0,2008-11-23,7.93880224815448,7.9428883,9.222288,6.663489,False
0,2008-11-24,9.05870319731322,8.262518,9.541918,6.9831185,False
0,2008-11-25,8.19422930481982,7.90357,9.18297,6.624171,False
0,2008-11-26,7.51914995766982,7.6846933,8.964093,6.405294,False
0,2008-11-27,7.55118686729615,7.602953,8.882353,6.3235536,False
0,2008-11-28,7.71378461659875,7.5875063,8.866906,6.308107,False
0,2008-11-29,7.60589000105312,7.5503783,8.829778,6.270979,False
0,2008-11-30,8.49902922078857,8.020849,9.300249,6.74145,False
0,2008-12-01,8.29179710504873,8.639937,9.919337,7.360538,False
0,2008-12-02,7.89469085042562,7.923379,9.202779,6.6439795,False
0,2008-12-03,7.79028238070348,7.662556,8.941956,6.383157,False
0,2008-12-04,7.65539064482615,7.745588,9.024987,6.4661884,False
0,2008-12-05,7.61035761831284,7.7278748,9.007275,6.4484754,False
0,2008-12-06,7.53101633207792,7.70169,8.98109,6.422291,False
0,2008-12-07,8.23137604557397,8.148381,9.427781,6.868982,False
0,2008-12-08,8.00670084544037,8.475108,9.754508,7.1957088,False
0,2008-12-09,7.85864065562079,7.975796,9.255196,6.696397,False
0,2008-12-10,7.69712131728263,7.7946277,9.074027,6.5152283,False
0,2008-12-11,7.59588991771854,7.692784,8.972183,6.4133844,False
0,2008-12-12,7.73587031995257,7.6830635,8.962463,6.403664,False
0,2008-12-13,7.35115822643069,7.687661,8.967061,6.408262,False
0,2008-12-14,8.03138533062553,8.104059,9.383459,6.82466,False
0,2008-12-15,8.39434736141739,8.254981,9.534381,6.9755816,False
0,2008-12-16,7.82364593083495,7.876684,9.156084,6.597285,False
0,2008-12-17,8.08671792030391,7.7436934,9.023093,6.464294,False
0,2008-12-18,7.77148876011762,7.8265443,9.105944,6.547145,False
0,2008-12-19,8.68895923427068,7.769179,9.048578,6.4897795,False
0,2008-12-20,7.74716496652033,7.7494717,9.028872,6.4700723,False
0,2008-12-21,7.96067260838812,8.186356,9.465755,6.906956,False
0,2008-12-22,8.62461158818351,8.407852,9.687252,7.128453,False
0,2008-12-23,7.99665387546261,7.9911404,9.27054,6.711741,False
0,2008-12-24,7.62070508683826,7.847078,9.126477,6.5676785,False
0,2008-12-25,7.4318919168078,7.8006287,9.080029,6.5212293,False
0,2008-12-26,7.46278915741245,7.792342,9.071742,6.512943,False
0,2008-12-27,7.4489161025442,7.7844963,9.063896,6.505097,False
0,2008-12-28,8.25140306538056,8.11537,9.39477,6.8359704,False
0,2008-12-29,8.55525939222269,8.297272,9.576672,7.0178723,False
0,2008-12-30,8.31581113188354,7.95715,9.236549,6.6777506,False
0,2008-12-31,8.30992298925832,7.863656,9.143056,6.5842566,False
0,2009-01-01,7.75876054415766,7.99914,9.27854,6.7197404,False
0,2009-01-02,8.80821966511841,7.912024,9.191423,6.6326246,False
0,2009-01-03,9.12194622121359,7.884294,9.163693,6.6048946,False
0,2009-01-04,10.1538181636943,8.257686,9.537086,6.9782863,True
0,2009-01-05,9.26785427817679,8.479654,9.759054,7.200255,False
0,2009-01-06,8.43424627059531,8.1358795,9.415279,6.85648,False
0,2009-01-07,8.13768818497761,8.011726,9.291126,6.732327,False
0,2009-01-08,8.04494704961772,8.137996,9.417396,6.8585963,False
0,2009-01-09,8.22897764335831,8.177789,9.457189,6.8983893,False
0,2009-01-10,8.14118979345769,8.180771,9.460171,6.9013715,False
0,2009-01-11,9.21562637640542,8.513751,9.793151,7.2343516,False
0,2009-01-12,8.73278832497312,8.720411,9.999811,7.441012,False
0,2009-01-13,8.51016857647927,8.309455,9.588855,7.0300555,False
0,2009-01-14,8.10409905614358,8.150832,9.430232,6.871433,False
0,2009-01-15,7.95014988765202,8.119145,9.398545,6.839746,False
0,2009-01-16,7.85205020726589,8.267408,9.546808,6.988009,False
0,2009-01-17,7.65633716643018,8.321574,9.600974,7.042175,False
0,2009-01-18,8.04430540699064,8.704491,9.983891,7.4250913,False
0,2009-01-19,8.80101783354071,8.82105,10.10045,7.5416503,False
0,2009-01-20,7.82963038915019,8.420019,9.699419,7.1406198,False
0,2009-01-21,7.77737360265786,8.214017,9.493417,6.9346175,False
0,2009-01-22,7.93522953981691,7.803843,9.083242,6.5244436,False
0,2009-01-23,7.67229245562876,7.818592,9.097992,6.5391927,False
0,2009-01-24,7.38832785957711,7.859163,9.138562,6.5797634,False
0,2009-01-25,7.51152464839087,8.281991,9.561391,7.0025916,False
0,2009-01-26,7.66340766489348,8.457655,9.737055,7.1782556,False
0,2009-01-27,7.78945456608667,8.022778,9.302177,6.743378,False
0,2009-01-28,7.80791662892641,7.8877683,9.167168,6.608369,False
0,2009-01-29,7.82484569102686,7.7461634,9.025563,6.466764,False
0,2009-01-30,7.90654723236804,7.7051373,8.984537,6.425738,False
0,2009-01-31,7.70210434005105,7.708756,8.988155,6.4293566,False
0,2009-02-01,8.47762041629641,7.898592,9.177992,6.6191926,False
0,2009-02-02,9.14952823257943,8.030973,9.310373,6.751574,False
0,2009-02-03,8.06211758275474,7.8957405,9.17514,6.616341,False
0,2009-02-04,8.06652149046999,7.8340287,9.113428,6.5546293,False
0,2009-02-05,8.05959232888755,8.024627,9.304027,6.7452273,False
0,2009-02-06,8.04942705711069,7.982229,9.261629,6.70283,False
0,2009-02-07,7.7621706071382,7.9650173,9.244417,6.685618,False
0,2009-02-08,8.09773057366422,8.244406,9.523806,6.9650064,False
0,2009-02-09,8.01829613851552,8.421406,9.700806,7.1420064,False
0,2009-02-10,7.61677580869837,8.152579,9.431979,6.87318,False
