time_step,temp_0.838,temp_0.535,temp_0.707,temp_0.455,temp_0.444,temp_0.394
67,-0.8438302362551489,-0.8483370894489072,-0.8459729544529417,-0.849330927154372,-0.8495655801820194,-0.8500229907886705
68,-0.8515734927730793,-0.8407906564686122,-0.8467886042809062,-0.8375294899326685,-0.8374048298811586,-0.8356564105744119
69,-0.28470404723613135,-0.29824833467746054,-0.29097549108725923,-0.3024628191904734,-0.3029016382260221,-0.3049866084197583
70,0.4143535493181036,0.4009366315711882,0.4086229029591719,0.39785992589632324,0.3970242004789112,0.3953825127975836
71,0.8934330740091955,0.8939690279239455,0.893693843032572,0.8942092617966666,0.8944915535333415,0.8943157386709947
72,0.8902764788435518,0.9048609285152097,0.8965341203301366,0.9086227105744802,0.9089259426976881,0.9117282827252848
73,0.472597913542301,0.4623602767809831,0.4679193523234511,0.46019113669935063,0.4594358235366994,0.45816189357523723
74,-0.32697888473118664,-0.31907047833580654,-0.3238734084168573,-0.3167626589799148,-0.3164023352175236,-0.31491930161555726
75,-0.8953272971622388,-0.8981705648584232,-0.8966648130346687,-0.8989791804080944,-0.8993239749109128,-0.8999449762605437
76,-1.0036955585389986,-1.0069059709004415,-1.0048842940725644,-1.0071625456645825,-1.0078760936463005,-1.0077823683013156
77,-0.5678851852895109,-0.5638677795721854,-0.5659205013873929,-0.5629621852018666,-0.5626895022742152,-0.5623099114544933
78,0.22967232136994445,0.22501145319072968,0.22719932960152886,0.22360884585117363,0.2235805002886958,0.22288590422454993
79,0.8768221459022488,0.8779693696294558,0.8771932292105903,0.8782665387739468,0.8787661361752772,0.8789256119987574
80,1.0385734910360864,1.046575679620954,1.042193356109081,1.0489154108671916,1.0493244340583028,1.050430927655886
81,0.6775478184834579,0.6676082438364699,0.6729401979333828,0.6650317027837515,0.6644745418653613,0.6631872136042953
82,-0.16055956871082427,-0.14780700376037154,-0.15478772032020222,-0.14443275618311716,-0.14369321777384597,-0.1415333717621067
83,-0.8615658078324138,-0.8511302809171386,-0.8572062758133612,-0.8484268305353809,-0.8476975074954144,-0.8459172962963782
84,-1.091029029790671,-1.085316349668429,-1.0885934259055994,-1.0837723605646157,-1.0837325198661263,-1.0827303927438876
85,-0.6821241699136454,-0.6951971589570969,-0.687870956939618,-0.6989143365920389,-0.6991049185486972,-0.7011013198463408
86,0.01956695866119149,0.026448565159781296,0.02267301020395651,0.028033737406786774,0.028178636028802457,0.02935936595085038
87,0.7339494303349875,0.7450034917400071,0.7385094023754151,0.7483848987403777,0.7488903114058253,0.7507572962486153
88,1.0208738775226656,1.0342785669500147,1.0265238651334652,1.0381748857980069,1.038221512841227,1.0406938608679688
89,0.717561530855419,0.7310310058497443,0.7237411121131865,0.7346387247650747,0.7350989303612181,0.737272475188195
90,0.049841945334952245,0.0439852290303144,0.04702166361602517,0.042450608944797213,0.042107978300326,0.041303471730143336
91,-0.7081738608988742,-0.7025249707979838,-0.7055641390433974,-0.7011157953979323,-0.70101208509544,-0.6997398074003015
92,-0.985922158044699,-0.9972609702571492,-0.9907215531646062,-1.000281334927167,-1.0007883172986043,-1.0023260692288172
93,-0.8021377474656889,-0.787901185706402,-0.7957747622586682,-0.7845702684665865,-0.7840804069522275,-0.7816917683981923
94,-0.10858406276713947,-0.10050058544696112,-0.10510492943852845,-0.09900193001036008,-0.09812823162164103,-0.09703654937590768
95,0.6279352947500703,0.6263056122340118,0.627355598743999,0.6255943454109075,0.6255647157820532,0.6251297548913647
96,0.9240793184904308,0.9377982728029238,0.9296990074970951,0.9410147104280663,0.941614516110184,0.9438871864968191
97,0.7506116048413354,0.7494452716036485,0.7496811731137716,0.7491785087553541,0.7490635187508253,0.7489139918065144
98,0.14547688228071126,0.13492206792257685,0.14066779805883958,0.1326562612697529,0.13196218377313199,0.1304972861950403
99,-0.5404775667136928,-0.5478628397428069,-0.5436421877223458,-0.5498142812055435,-0.5501340557870209,-0.5512593433605324
100,-0.8649772428331841,-0.8811007798302475,-0.8725410984646685,-0.8846856731477102,-0.8847242127335879,-0.8873159175321353
101,-0.6870085727779487,-0.6994205063779094,-0.6929706629911717,-0.7027089499366357,-0.7030383850290886,-0.7043830514966428
102,-0.10593026473573912,-0.11583401517854322,-0.11031443279706207,-0.11787611668507467,-0.11845326237635027,-0.11955344032029071
103,0.5337226538889311,0.5252248751367241,0.5296054044714661,0.5230357247891114,0.5235160589134832,0.5218976733707779
104,0.8536718096186507,0.849457450563931,0.8519836869056483,0.8485358884299968,0.8479843679653007,0.847535286966504
105,0.6922162464284758,0.6852813845813225,0.6893342992752688,0.6839260829277242,0.6832828142709382,0.6825508263159883
106,0.14268222433852623,0.13586802809492213,0.13958325022785154,0.13420831200523342,0.1341054032239685,0.13280374930936978
107,-0.45894802955495934,-0.46875959396938754,-0.46311882178130837,-0.47071736394964786,-0.4710372599665185,-0.47263072612170437
108,-0.7619148963720942,-0.7757135950061809,-0.7683856592796509,-0.7785407993539896,-0.7789677016541671,-0.7807654518592652
109,-0.6058525415829475,-0.6174648465817348,-0.6108649210961934,-0.6204630620989626,-0.6209484714876293,-0.6228225582432673
110,-0.08585462968798166,-0.09839924289447233,-0.0913414884030666,-0.10158168292024251,-0.10142093476992275,-0.10333737880211705
111,0.48179357504294956,0.473194293572749,0.4777635986308351,0.4708494450137425,0.4708679663780136,0.46931055424530715
112,0.7821401985863474,0.768559210274103,0.7754863060958058,0.7652029220152431,0.7647660729442202,0.7626828239452843
113,0.6137429894405235,0.6059968252036634,0.6100858346967729,0.6042280853735875,0.6040059260759127,0.6028905825116742
114,0.12047369609609702,0.11301314609115888,0.11726475971908941,0.11107639340886483,0.11108390817661593,0.10894368667112152
115,-0.411143471310879,-0.42705858320821405,-0.4181508869031142,-0.4306726455761356,-0.43097799700337125,-0.4331327898969244
116,-0.6868647289554529,-0.7009389593456007,-0.6931825825299407,-0.7040704678695779,-0.7044561334238975,-0.7064967753679532
117,-0.5462342371542879,-0.5539251731677362,-0.5494087710258326,-0.5551067897648544,-0.5554240972390387,-0.5566036356276199
118,-0.061807132680185096,-0.08848765448851062,-0.07012690051539905,-0.0967841712772603,-0.0972452307300619,-0.10163449569479559
119,0.44391267294329195,0.43603250123588017,0.4439452601018346,0.4325599059109103,0.43237588691790996,0.4319252014589653
120,0.6942789848828523,0.6967010169701435,0.6958028709193443,0.6953867814563512,0.6957412300897181,0.6948782435977771
121,0.47002567336814915,0.542984522416653,0.49410137923770014,0.5670477964336225,0.570323587566212,0.5834790504181065
122,0.04130471235121609,0.11508552450280299,0.10524073701751556,0.07905504418482122,0.07360972587859785,0.048665584966720514
123,-0.39448321285929083,-0.47445597531725087,-0.42983689331953073,-0.48354329057215756,-0.4838632447477883,-0.48314839973975904
124,-0.6589559335466846,-0.7381226906783177,-0.6989924945854881,-0.7449396537640482,-0.7446297247140888,-0.7440047629836931
125,-0.5072055209266804,-0.5349983659383295,-0.5013562653038619,-0.5452230441462839,-0.5458360090194214,-0.5434784288815155
126,-0.03153198918132704,-0.05480217010375884,-0.008724407896907043,-0.08884826787378038,-0.0923222687608228,-0.10894604284089206
127,0.3817353547844364,0.4604342530747988,0.42984273759052,0.4234243576942256,0.41834338831644713,0.394371683164924
128,0.6836556345632148,0.6527023062991701,0.6724778109481857,0.6443496137441892,0.643615064930775,0.639245830308073
129,0.5969765925640655,0.48205759069151327,0.590293773807315,0.4335842745713029,0.42911398621714275,0.41334998528661815
130,0.05159654768252961,0.06358534892521221,0.05422366922082475,0.067197350914674,0.06771588110099802,0.06803373589061983
131,-0.43726410340438254,-0.3728395610707176,-0.406628163806926,-0.36420840200116206,-0.3634638937164599,-0.3619151370897053
132,-0.6262746058571541,-0.6587436866406823,-0.6819025399486779,-0.6218700807944088,-0.6182266754473995,-0.6054108891401659
133,-0.46635379757905804,-0.518411912221241,-0.47071843650679335,-0.5284439509191914,-0.5291684904061178,-0.5248281182243302
134,0.013408455812371564,0.0002374519107266379,0.036804734041752996,-0.0367797724583063,-0.041850682821435725,-0.06766291939328965
135,0.35078354794348143,0.46045035888633873,0.41926574231225966,0.4117185343806916,0.40489647842452897,0.3721990772560154
136,0.5959185597954636,0.6099579481341464,0.6022019687991479,0.6136664084695023,0.6140170227852207,0.616272017595997
137,0.5107284785669732,0.5019947857900902,0.5070502186393799,0.4995407193027368,0.49915588966416335,0.49756819150211945
138,0.08481165767260558,0.0745274641428968,0.08022815176364574,0.07157880427453063,0.0710364808402073,0.06935777066349388
139,-0.37735382754150404,-0.386677788110841,-0.3814809739504359,-0.3888854640147059,-0.3894395568013538,-0.39121284005872675
140,-0.5993069008581178,-0.6076187743991304,-0.6031695389301229,-0.6098271811025551,-0.6103711510205017,-0.6117587152506652
141,-0.4486299712965617,-0.4590669982250297,-0.45285559307651657,-0.4617270418214137,-0.4621237194012397,-0.46361840004958366
142,-0.03934772975411406,-0.04471160103170487,-0.0415156447780401,-0.04643477893831421,-0.04639600834263882,-0.047098417224240414
143,0.42591933707335167,0.41288960522756524,0.42005401023584266,0.4103928282584101,0.40956893682717016,0.40748600952876834
144,0.6330372816736167,0.6231235548533419,0.6285635136459135,0.6210772855165674,0.6205752471044303,0.6194295270059473
145,0.5040379034796152,0.489877148121212,0.49753827161908887,0.48633901334787766,0.48572513055641436,0.48400471852192073
146,0.07198489899840478,0.06632559512083806,0.06913752136994528,0.0649487154253004,0.06499861087126464,0.06382926841389407
147,-0.3561618455663502,-0.36821211167703677,-0.3613541134579266,-0.37096455245579424,-0.3712748942103097,-0.37282248545091023
148,-0.6299838151529833,-0.620222147481232,-0.6259130952265649,-0.6174852945899652,-0.6174679213003503,-0.615718178737456
149,-0.559126284473042,-0.4192305055178311,-0.532935122837218,-0.37893384615586156,-0.37619034807735235,-0.3689320203853704
150,-0.061748648778731534,-0.044812935977694646,-0.053518482453478934,-0.04336019577377402,-0.04282920820934572,-0.04332693447081514
151,0.3753115496575166,0.38245130110117254,0.364904508831759,0.392890314478183,0.3935803286996406,0.39618316528338554
152,0.5778330507747128,0.5604853924826189,0.5268638195215251,0.6036650255684824,0.6092909979914054,0.6350767813421128
153,0.5179016443424702,0.523650661924894,0.5367426285986103,0.5044308575790123,0.5016722746133465,0.48664179756930764
154,0.07396308272970174,0.052508025812370934,0.07207129576115244,0.04709055420473487,0.04702152342399233,0.0480182049972571
155,-0.3889241655358366,-0.37410856265494574,-0.3870584397851626,-0.36685916448304134,-0.36594609508294706,-0.3615681911178098
156,-0.629749546890244,-0.6280669962909867,-0.6766866120764248,-0.5768711357319958,-0.5700909725157075,-0.5391921931834597
157,-0.4703561266197385,-0.45109609823071256,-0.46970850103024786,-0.4443512039607063,-0.4440267357835529,-0.4432570825336225
158,-0.085224039005088,-0.03810620866076979,-0.06213735819248883,-0.03670941781948466,-0.03694436213859725,-0.040018387408906786
159,0.36484764807282444,0.34979648655212475,0.3505340052597419,0.3583502395787627,0.35989568567777414,0.3656792492551948
160,0.5876231012892279,0.5466596407342941,0.6204648596500931,0.5270572109602188,0.5269340980940992,0.5374772130417991
161,0.45076799196350503,0.45846558285743055,0.45437087257314795,0.45649210709274546,0.4560823151191719,0.45411885650714784
162,0.07405261432983155,0.07260785730531355,0.07379979889732646,0.07210030545570179,0.07254825172361357,0.07225304853492967
163,-0.4017681293334247,-0.26808472252165527,-0.33854166144172,-0.2582136647107912,-0.2577055284566296,-0.26295260272189774
164,-0.5897592357632563,-0.5361137848091975,-0.5928267026097519,-0.5248791642933568,-0.5253614323705116,-0.5321722907826297
165,-0.43248766837375063,-0.5203669973381577,-0.4915695194414948,-0.5034639180634376,-0.5004092927390615,-0.4809218291164904
166,-0.015397637230744068,-0.07123829133487715,-0.007996388142711617,-0.1105521431225462,-0.11531159897736126,-0.13546889279710653
167,0.332775676175179,0.3841142744607045,0.3718892727939705,0.37126617099239845,0.3687203064493659,0.3547135372484262
168,0.5257049567477899,0.5700691149448709,0.5420874388529566,0.568000422345837,0.567204333669488,0.5595137276097943
169,0.4410250360654628,0.4437672809931033,0.441050379984756,0.44547442033959533,0.4459445591230817,0.4470341048981462
170,0.06168553117885766,0.05571084372217956,-0.007807455342833257,0.1207649230009059,0.12847601012341164,0.16174009727112634
171,-0.3662620223562435,-0.32442663220868156,-0.3861916692848205,-0.2836539536716159,-0.27863706369745855,-0.2588589688336361
172,-0.5112879579358189,-0.5193553688891992,-0.5145433519817514,-0.5207220610275569,-0.5215490766164664,-0.5231486178733642
173,-0.4430866584591564,-0.4423664006946241,-0.4429415725192694,-0.4420078604254739,-0.44220957467041155,-0.4416443327500079
174,-0.12372922743758387,-0.11345249916779826,-0.11900085086001555,-0.11103451347872281,-0.11105445394243241,-0.10902021558516871
175,0.25952390254122654,0.27352841664867344,0.2656391130021181,0.27706263324286623,0.27755429151353184,0.27963311520730194
176,0.49871161584817947,0.5048273572377368,0.5012445246446792,0.506638816569577,0.5068191997910246,0.5077299106809732
177,0.44291114415611715,0.44043404385389423,0.44160495345951045,0.43920056131646834,0.43930018430642664,0.43888403074613686
178,0.07264103212910776,0.08539227318175802,0.07829366477070875,0.08837016300399794,0.08917369111972336,0.09097561534231265
179,-0.24811057835220626,-0.2580632124531906,-0.25232191947562993,-0.26063012748202496,-0.261115584089622,-0.26329142611058454
180,-0.4843078751186139,-0.4888164029525392,-0.48624928922725175,-0.4901492670772067,-0.4902208582173519,-0.4910091681607537
181,-0.4086614684964836,-0.4171446998582985,-0.4125468930573132,-0.4191336020375836,-0.4192907852202646,-0.4204787094290431
182,-0.1291700831508814,-0.11634107385735981,-0.12424333721044295,-0.11434832492848579,-0.11395185274404739,-0.11394948652146987
183,0.24938344884988037,0.2653000282778128,0.19730373058283548,0.3005330823408705,0.3023284795983479,0.30252807009282917
184,0.45888308737338224,0.4910220392686992,0.46446412954033406,0.4883453413552246,0.48715329404876206,0.4787716742165281
185,0.42416534916139664,0.4197342123245987,0.42187474485314613,0.42060916195809256,0.4203881967417133,0.421138012172315
186,0.1367519714748666,0.11352003860032774,0.12190251520696418,0.116004389079098,0.11612711785105594,0.11971826413743118
187,-0.2384936951059447,-0.2418149644670354,-0.12594683333283213,-0.30740316536123713,-0.3105668054524932,-0.3072951461325068
188,-0.46538654777374766,-0.4527999251939261,-0.461473876463366,-0.4475647351736174,-0.4472300590724148,-0.44389071504687777
189,-0.39348667224023015,-0.44422316609173557,-0.4179909542081624,-0.4233689840868564,-0.41991567413930425,-0.40416658099825997
190,-0.10994300419248293,-0.21262514430589532,-0.15181479182694696,-0.18245118267768326,-0.17660475269896478,-0.14632499857062045
191,0.13902050255768086,0.2052099572924907,0.21541650168593668,0.1553863608341462,0.14973791885971224,0.1279041188698028
192,0.4226916354711049,0.40196835068876763,0.4173560597901734,0.39888681705289203,0.39898106080270435,0.3998797189461737
193,0.4013828520541832,0.5071468888778159,0.47092067665725745,0.4915943692299043,0.4883872874312853,0.46821247661110266
194,0.20708077684393636,0.17009322725851955,0.19158593924015385,0.16191543940029843,0.16070481068964088,0.1580685198933927
195,-0.1328548799235829,-0.1304767038621261,-0.12977055474087554,-0.13255277426050482,-0.13269029377049546,-0.13318622945969696
196,-0.36548435862751555,-0.36482385302772496,-0.38296056526663874,-0.3514839148671859,-0.35068995179716045,-0.3480753947725064
197,-0.36045642778607273,-0.4470503060879197,-0.3441472731929834,-0.44887499727229263,-0.4457847775457835,-0.4186479935258814
198,-0.1986376803176245,-0.2037161557017683,-0.20128435232314654,-0.20508594437644614,-0.20509876662672125,-0.20573095470212327
199,0.10590417067002827,0.0932992742282557,0.10036629696993216,0.09084877057430105,0.0901808678053961,0.0885767392901857
200,0.34376815397798505,0.32922014479018064,0.3370219417392863,0.326018109254972,0.32556543051179054,0.32352739101861916
201,0.3796519584618688,0.3763804242472797,0.3782342235659471,0.375749792437016,0.37579098722414017,0.3754191557163084
202,0.2518819890150556,0.24163240333170233,0.2469374696857637,0.2393885778623449,0.2394516021592112,0.23850557716497936
203,-0.0031824946589996536,-0.011468910497837853,-0.00671064563528491,-0.013037710958506928,-0.013230708247072712,-0.014606780087636873
204,-0.21638865746385794,-0.23130886449681956,-0.22322957655143555,-0.23443235732622242,-0.23467382188689148,-0.23645353612760325
205,-0.3104115149679598,-0.32211634584071086,-0.31602050077484145,-0.32481328815827165,-0.3253689076412995,-0.3266884342645123
206,-0.22622686641082052,-0.23379571650775766,-0.22936537340428192,-0.23596068895607472,-0.23550329461871103,-0.2372474815050194
207,-0.011041895654555486,-0.020148981216258237,-0.015202343391452221,-0.02288318195446668,-0.023032738853563047,-0.024545424675851
208,0.19280667735177784,0.18953681263756464,0.1915915723683307,0.18823910972498203,0.1879390539331595,0.18724406886622294
209,0.3292552311725778,0.3141043743971868,0.322136204591102,0.3105047481462741,0.309831773532891,0.3078207532483544
210,0.2667456895078685,0.2604130716048283,0.26371580217104656,0.25915199831835667,0.258957422823264,0.25824605851575727
211,0.12104238762203895,0.10534641066297974,0.1139508132872818,0.10234670966526084,0.10132008120588222,0.09983954649037238
212,-0.0854540333390871,-0.09621267642492963,-0.09027777728501304,-0.09840600600579451,-0.09947077158223047,-0.10054847517669166
213,-0.23214276369423734,-0.23687784907408704,-0.23433196929578112,-0.23799933104378906,-0.2381862824393715,-0.23883222507428642
214,-0.23716397392943375,-0.24104748005191065,-0.23861480909600932,-0.24231381798141957,-0.24244834949461416,-0.2432091830086188
215,-0.11288992170914552,-0.11994219229862292,-0.11596377984552911,-0.12166080207898251,-0.12217298339348072,-0.12277936817593414
216,0.07493885452113803,0.06269244826022528,0.06948131192194883,0.059946819153537806,0.05996550051975834,0.05842695610352121
217,0.2201248663893241,0.20844983317642865,0.21463062934637603,0.20571366937286847,0.2057165995712663,0.2036237320623615
218,0.2709001670946012,0.25742333126481814,0.2643411930827919,0.2545652317179377,0.2541286404580068,0.2520062780436114
219,0.19190106972000046,0.18096397042831067,0.18732370876527218,0.17813087950632625,0.17793612387694974,0.17648793469681212
220,0.024637646347430965,0.019078317570368472,0.022340650190987833,0.017971335412055162,0.017768208362520545,0.016602778342879806
221,-0.12213583331766178,-0.1336622942756015,-0.127870567175038,-0.13653748812603672,-0.13700632511656413,-0.13875256929568924
222,-0.1962442306664843,-0.21031070599449742,-0.2026381102943888,-0.21322279867745758,-0.2139446277937986,-0.2161381327850057
223,-0.1635061377104119,-0.1752587119838789,-0.1682968667003286,-0.1782046508621204,-0.17878529206319185,-0.1802642194688578
224,-0.025775969066677555,-0.04053203010921295,-0.032608115165776975,-0.04444009372387326,-0.04432776951974715,-0.04685728748568649
225,0.12120651440618586,0.11467604892862965,0.11842082982440162,0.11296478333480567,0.11257852999697814,0.11201293376946246
226,0.24719720275655205,0.23337808893295992,0.24075590255027562,0.23010076190881656,0.22979189693102406,0.22789692333628053
227,0.22805715543261704,0.2221577659878099,0.2251395319210254,0.2209531599137154,0.22121817048892317,0.21980345565803294
228,0.11030029613484857,0.10818123849891789,0.10907312267869776,0.10702339947222846,0.1069612230260943,0.1067158827551024
229,-0.05217643715814951,-0.05674935783452657,-0.05354284848571503,-0.05746920141873536,-0.057939229817625656,-0.058667696502991855
230,-0.19104445922785024,-0.19590622266035151,-0.193266718562177,-0.1968747465045735,-0.19675963961308665,-0.19795237080764339
231,-0.22104608565953876,-0.2266300743430243,-0.2236253824232976,-0.22789941076331496,-0.22800490315672484,-0.22876354250178835
232,-0.1265090591862565,-0.13122887024504232,-0.1283336367355884,-0.132478197011059,-0.13297272565010046,-0.13391946232551472
233,0.04465002089932492,0.03940496246166513,0.04226252266721864,0.03820878472662465,0.03792539982113761,0.03712211970323962
234,0.2122457202304053,0.20262194648708254,0.2077749630961815,0.19984263768432486,0.20021620159959866,0.1988075273291707
235,0.27071739640756853,0.2628232934157543,0.2672838539001093,0.2608423386289057,0.2607220645766334,0.25955275920456217
