ds,actual,forecast,lo_90,hi_90,type
2020-01-08 16:00:00,-1.8793873380066435,,,,historical
2020-01-08 17:00:00,-1.6555666413836476,,,,historical
2020-01-08 18:00:00,-1.402991463311725,,,,historical
2020-01-08 19:00:00,-1.1284501587388336,,,,historical
2020-01-08 20:00:00,-0.8318110414166097,,,,historical
2020-01-08 21:00:00,-0.5046330099586978,,,,historical
2020-01-08 22:00:00,-0.14709040021493014,,,,historical
2020-01-08 23:00:00,0.23069060897510532,,,,historical
2020-01-09 00:00:00,0.6252470824324771,,,,historical
2020-01-09 01:00:00,1.0407609024899185,,,,historical
2020-01-09 02:00:00,1.4725921705700398,,,,historical
2020-01-09 03:00:00,1.906640508580035,,,,historical
2020-01-09 04:00:00,2.335815480688306,,,,historical
2020-01-09 05:00:00,2.7606491432185702,,,,historical
2020-01-09 06:00:00,3.1732856812443493,,,,historical
2020-01-09 07:00:00,3.557491998697289,,,,historical
2020-01-09 08:00:00,3.904930268374559,,,,historical
2020-01-09 09:00:00,4.2153506026743175,,,,historical
2020-01-09 10:00:00,4.480950778859592,,,,historical
2020-01-09 11:00:00,4.6869123057713225,,,,historical
2020-01-09 12:00:00,4.827356485233188,,,,historical
2020-01-09 13:00:00,4.905013080757434,,,,historical
2020-01-09 14:00:00,4.915826214936769,,,,historical
2020-01-09 15:00:00,4.849871447487553,,,,historical
2020-01-09 16:00:00,4.70687263985212,,,,historical
2020-01-09 17:00:00,4.495254957198327,,,,historical
2020-01-09 18:00:00,4.216902955735258,,,,historical
2020-01-09 19:00:00,3.8683608584010662,,,,historical
2020-01-09 20:00:00,3.4558480548277113,,,,historical
2020-01-09 21:00:00,2.993676890929565,,,,historical
2020-01-09 22:00:00,2.489151374573573,,,,historical
2020-01-09 23:00:00,1.944042927445169,,,,historical
2020-01-10 00:00:00,1.3691358484867329,,,,historical
2020-01-10 01:00:00,0.7820837496073474,,,,historical
2020-01-10 02:00:00,0.19252847946969046,,,,historical
2020-01-10 03:00:00,-0.39607035504615096,,,,historical
2020-01-10 04:00:00,-0.9722518381610267,,,,historical
2020-01-10 05:00:00,-1.519120157892126,,,,historical
2020-01-10 06:00:00,-2.0288745881645234,,,,historical
2020-01-10 07:00:00,-2.5005115208229105,,,,historical
2020-01-10 08:00:00,-2.9258754626087446,,,,historical
2020-01-10 09:00:00,-3.2925086133826773,,,,historical
2020-01-10 10:00:00,-3.597714835460192,,,,historical
2020-01-10 11:00:00,-3.8457108119901995,,,,historical
2020-01-10 12:00:00,-4.033832543578006,,,,historical
2020-01-10 13:00:00,-4.1555913557191095,,,,historical
2020-01-10 14:00:00,-4.214231404579601,,,,historical
2020-01-10 15:00:00,-4.219330629032227,,,,historical
2020-01-10 16:00:00,-4.173173357756759,,,,historical
2020-01-10 17:00:00,-4.074029363578553,,,,historical
2020-01-10 18:00:00,-3.9292574041626867,,,,historical
2020-01-10 19:00:00,-3.751445649022977,,,,historical
2020-01-10 20:00:00,-3.545043782698451,,,,historical
2020-01-10 21:00:00,-3.3099556624942674,,,,historical
2020-01-10 22:00:00,-3.054303158286846,,,,historical
2020-01-10 23:00:00,-2.7902429168341714,,,,historical
2020-01-11 00:00:00,-2.5209830874976995,,,,historical
2020-01-11 01:00:00,-2.2447956724261213,,,,historical
2020-01-11 02:00:00,-1.967553047336182,,,,historical
2020-01-11 03:00:00,-1.698338476924272,,,,historical
2020-01-11 04:00:00,-1.4369370414616973,,,,historical
2020-01-11 05:00:00,-1.1783237456796698,,,,historical
2020-01-11 06:00:00,-0.9250217663508976,,,,historical
2020-01-11 07:00:00,-0.682549503410681,,,,historical
2020-01-11 08:00:00,-0.4473927387776314,,,,historical
2020-01-11 09:00:00,-0.2119373919391684,,,,historical
2020-01-11 10:00:00,0.02339076275276264,,,,historical
2020-01-11 11:00:00,0.2548882296274548,,,,historical
2020-01-11 12:00:00,0.487197263547872,,,,historical
2020-01-11 13:00:00,0.7280355445603366,,,,historical
2020-01-11 14:00:00,0.9763811601854624,,,,historical
2020-01-11 15:00:00,1.2275434369594838,,,,historical
2020-01-11 16:00:00,1.4844980565552124,,,,historical
2020-01-11 17:00:00,1.7524090372672236,,,,historical
2020-01-11 18:00:00,2.0272507907653283,,,,historical
2020-01-11 19:00:00,2.301276858274962,,,,historical
2020-01-11 20:00:00,2.5741556751655184,,,,historical
2020-01-11 21:00:00,2.8473716874478,,,,historical
2020-01-11 22:00:00,3.113339862185566,,,,historical
2020-01-11 23:00:00,3.361292946161838,,,,historical
2020-01-12 00:00:00,3.588228633308765,,,,historical
2020-01-12 01:00:00,3.793191239128335,,,,historical
2020-01-12 02:00:00,3.9668450766065955,,,,historical
2020-01-12 03:00:00,4.0977118402263635,,,,historical
2020-01-12 04:00:00,4.18285357226404,,,,historical
2020-01-12 05:00:00,4.2219554284430965,,,,historical
2020-01-12 06:00:00,4.207252338482917,,,,historical
2020-01-12 07:00:00,4.129987953076747,,,,historical
2020-01-12 08:00:00,3.9907111850240535,,,,historical
2020-01-12 09:00:00,3.7930489372303002,,,,historical
2020-01-12 10:00:00,3.5338654321876595,,,,historical
2020-01-12 11:00:00,3.2098166698175867,,,,historical
2020-01-12 12:00:00,2.8271578930723535,,,,historical
2020-01-12 13:00:00,2.3951308504569644,,,,historical
2020-01-12 14:00:00,1.916286265456164,,,,historical
2020-01-12 15:00:00,1.3930727934721394,,,,historical
2020-01-12 16:00:00,0.8371290658181026,,,,historical
2020-01-12 17:00:00,0.2622946670197479,,,,historical
2020-01-12 18:00:00,-0.32488338061315597,,,,historical
2020-01-12 19:00:00,-0.9184948148112838,,,,historical
2020-01-12 20:00:00,-1.504423241810065,,,,historical
2020-01-12 21:00:00,-2.067613951731174,,,,historical
2020-01-12 22:00:00,-2.601281212102505,,,,historical
2020-01-12 23:00:00,-3.1000814685363096,,,,historical
2020-01-13 00:00:00,-3.551594000093693,,,,historical
2020-01-13 01:00:00,-3.9437255754677882,,,,historical
2020-01-13 02:00:00,-4.273500900484754,,,,historical
2020-01-13 03:00:00,-4.539948991850574,,,,historical
2020-01-13 04:00:00,-4.735787662680615,,,,historical
2020-01-13 05:00:00,-4.854846646884794,,,,historical
2020-01-13 06:00:00,-4.900350639838677,,,,historical
2020-01-13 07:00:00,-4.877457860287355,,,,historical
2020-01-13 08:00:00,-4.785096759520239,,,,historical
2020-01-13 09:00:00,-4.623368560032537,,,,historical
2020-01-13 10:00:00,-4.40131970861115,,,,historical
2020-01-13 11:00:00,-4.1291637261883904,,,,historical
2020-01-13 12:00:00,-3.810312497311766,,,,historical
2020-01-13 13:00:00,-3.4488120554958037,,,,historical
2020-01-13 14:00:00,-3.0566894759315533,,,,historical
2020-01-13 15:00:00,-2.645969271591629,,,,historical
2020-01-13 16:00:00,-2.2210113276179047,,,,historical
2020-01-13 17:00:00,-1.7860909358961858,,,,historical
2020-01-13 18:00:00,-1.3524474666210278,,,,historical
2020-01-13 19:00:00,-0.9302322834206521,,,,historical
2020-01-13 20:00:00,-0.521274025544951,,,,historical
2020-01-13 21:00:00,-0.12690553046092498,,,,historical
2020-01-13 22:00:00,0.24518373655567324,,,,historical
2020-01-13 23:00:00,0.5889729789536756,,,,historical
2020-01-14 00:00:00,0.9068528895496031,,,,historical
2020-01-14 01:00:00,1.2015174484330238,,,,historical
2020-01-14 02:00:00,1.46928397784882,,,,historical
2020-01-14 03:00:00,1.7080820670049097,,,,historical
2020-01-14 04:00:00,1.9237296709250993,,,,historical
2020-01-14 05:00:00,2.1215994789548116,,,,historical
2020-01-14 06:00:00,2.300175574409429,,,,historical
2020-01-14 07:00:00,2.459079090187719,,,,historical
2020-01-14 08:00:00,2.604976969194397,,,,historical
2020-01-14 09:00:00,2.7431415421284,,,,historical
2020-01-14 10:00:00,2.8713573980269538,,,,historical
2020-01-14 11:00:00,2.9880916168864116,,,,historical
2020-01-14 12:00:00,3.0981530247195264,,,,historical
2020-01-14 13:00:00,3.2042648420716877,,,,historical
2020-01-14 14:00:00,3.3014196912814873,,,,historical
2020-01-14 15:00:00,3.385270565757254,,,,historical
2020-01-14 16:00:00,3.4576115545183845,,,,historical
2020-01-14 17:00:00,3.51802280345283,,,,historical
2020-01-14 18:00:00,3.5586997409784553,,,,historical
2020-01-14 19:00:00,3.5730607823268614,,,,historical
2020-01-14 20:00:00,3.5610345965133194,,,,historical
2020-01-14 21:00:00,3.520747794588728,,,,historical
2020-01-14 22:00:00,3.4437662500173185,,,,historical
2020-01-14 23:00:00,3.3238314503831075,,,,historical
2020-01-15 00:00:00,3.1618621411784584,,,,historical
2020-01-15 01:00:00,2.957587280908303,,,,historical
2020-01-15 02:00:00,2.7050816282718406,,,,historical
2020-01-15 03:00:00,2.401501461744303,,,,historical
2020-01-15 04:00:00,2.0516829617391275,,,,historical
2020-01-15 05:00:00,1.6596138974575285,,,,historical
2020-01-15 06:00:00,1.2241536862879125,,,,historical
2020-01-15 07:00:00,0.7476644109678978,,,,historical
2020-01-15 08:00:00,0.24012952719818556,,,,historical
2020-01-15 09:00:00,-0.28958671067415115,,,,historical
2020-01-15 10:00:00,-0.8378762552659572,,,,historical
2020-01-15 11:00:00,-1.3978861415118005,,,,historical
2020-01-15 12:00:00,-1.955869447841169,,,,historical
2020-01-15 13:00:00,-2.500098490946162,,,,historical
2020-01-15 14:00:00,-3.0248084585772705,,,,historical
2020-01-15 15:00:00,-3.5217610155092163,,,,historical
2020-01-15 16:00:00,-3.9769697173550083,,,,historical
2020-01-15 17:00:00,-4.379669422543109,,,,historical
2020-01-15 18:00:00,-4.725950212036142,,,,historical
2020-01-15 19:00:00,-5.010267595008876,,,,historical
2020-01-15 20:00:00,-5.22240934520526,,,,historical
2020-01-15 21:00:00,-5.356383718698241,,,,historical
2020-01-15 22:00:00,-5.413623581760828,,,,historical
2020-01-15 23:00:00,-5.39433851649876,,,,historical
2020-01-16 00:00:00,-5.2946205426969755,,,,historical
2020-01-16 01:00:00,-5.115160533418297,,,,historical
2020-01-16 02:00:00,-4.863963667986794,,,,historical
2020-01-16 03:00:00,-4.547511947362826,,,,historical
2020-01-16 04:00:00,-4.167989277853987,,,,historical
2020-01-16 05:00:00,-3.7318256911671517,,,,historical
2020-01-16 06:00:00,-3.2519592102942854,,,,historical
2020-01-16 07:00:00,-2.738871485033863,,,,historical
2020-01-16 08:00:00,-2.1980041971307784,,,,historical
2020-01-16 09:00:00,-1.6382165537511917,,,,historical
2020-01-16 10:00:00,-1.0737056059431394,,,,historical
2020-01-16 11:00:00,-0.5150428356587166,,,,historical
2020-01-16 12:00:00,0.033094788758940244,,,,historical
2020-01-16 13:00:00,0.5634324523114915,,,,historical
2020-01-16 14:00:00,1.0643873402213333,,,,historical
2020-01-16 15:00:00,1.5289015940704125,,,,historical
2020-01-16 16:00:00,1.956288957916545,,,,historical
2020-01-16 17:00:00,2.3436181326037615,,,,historical
2020-01-16 18:00:00,2.684129211012357,,,,historical
2020-01-16 19:00:00,2.9758686310308753,,,,historical
2020-01-16 20:00:00,3.2230794421738187,,,,historical
2020-01-16 21:00:00,3.427453248283146,,,,historical
2020-01-16 22:00:00,3.586678059905756,,,,historical
2020-01-16 23:00:00,3.702899324288191,,,,historical
2020-01-17 00:00:00,3.7837110094051547,,,,historical
2020-01-17 01:00:00,3.83335646288114,,,,historical
2020-01-17 02:00:00,3.851493375983035,,,,historical
2020-01-17 03:00:00,3.84157664803979,,,,historical
2020-01-17 04:00:00,3.811567140146823,,,,historical
2020-01-17 05:00:00,3.7652070914552667,,,,historical
2020-01-17 06:00:00,3.7011176193382007,,,,historical
2020-01-17 07:00:00,3.6212125566536733,,,,historical
2020-01-17 08:00:00,3.531238016983325,,,,historical
2020-01-17 09:00:00,3.4322271627281125,,,,historical
2020-01-17 10:00:00,3.320008809870407,,,,historical
2020-01-17 11:00:00,3.19371011950743,,,,historical
2020-01-17 12:00:00,3.0561760233408024,,,,historical
2020-01-17 13:00:00,2.905633324027287,,,,historical
2020-01-17 14:00:00,2.7356064906062048,,,,historical
2020-01-17 15:00:00,2.5434801637698476,,,,historical
2020-01-17 16:00:00,2.3307589617575717,,,,historical
2020-01-17 17:00:00,2.0948837474761857,,,,historical
2020-01-17 18:00:00,1.8294684271666575,,,,historical
2020-01-17 19:00:00,1.5328190391939038,,,,historical
2020-01-17 20:00:00,1.2079307275689737,,,,historical
2020-01-17 21:00:00,0.8543478397074364,,,,historical
2020-01-17 22:00:00,0.46859913494432703,,,,historical
2020-01-17 23:00:00,0.052550148671953366,,,,historical
2020-01-18 00:00:00,-0.38696919471588104,,,,historical
2020-01-18 01:00:00,-0.8463555940905739,,,,historical
2020-01-18 02:00:00,-1.3246913488148269,,,,historical
2020-01-18 03:00:00,-1.8156362493272706,,,,historical
2020-01-18 04:00:00,-2.3082162230887873,,,,historical
2020-01-18 05:00:00,-2.795089221295258,,,,historical
2020-01-18 06:00:00,-3.2719104398656644,,,,historical
2020-01-18 07:00:00,-3.729458745950507,,,,historical
2020-01-18 08:00:00,-4.154797951649989,,,,historical
2020-01-18 09:00:00,-4.539550955114143,,,,historical
2020-01-18 10:00:00,-4.879095918987862,,,,historical
2020-01-18 11:00:00,-5.164836137528217,,,,historical
2020-01-18 12:00:00,-5.385618151522177,,,,historical
2020-01-18 13:00:00,-5.535887385401911,,,,historical
2020-01-18 14:00:00,-5.6145937240570625,,,,historical
2020-01-18 15:00:00,-5.617482821128148,,,,historical
2020-01-18 16:00:00,-5.538641221726692,,,,historical
2020-01-18 17:00:00,-5.378410298526089,,,,historical
2020-01-18 18:00:00,-5.141900445010562,,,,historical
2020-01-18 19:00:00,-4.8312189674627355,,,,historical
2020-01-18 20:00:00,-4.447064980250369,,,,historical
2020-01-18 21:00:00,-3.9963448909382846,,,,historical
2020-01-18 22:00:00,-3.490272109129919,,,,historical
2020-01-18 23:00:00,-2.93653272315239,,,,historical
2020-01-19 00:00:00,-2.3409447293845265,,,,historical
2020-01-19 01:00:00,-1.7148128471003383,,,,historical
2020-01-19 02:00:00,-1.0726842911348824,,,,historical
2020-01-19 03:00:00,-0.42454277907895405,,,,historical
2020-01-19 04:00:00,0.22237106722199587,,,,historical
2020-01-19 05:00:00,0.8563552736086925,,,,historical
2020-01-19 06:00:00,1.4637042114894787,,,,historical
2020-01-19 07:00:00,2.0363506398018365,,,,historical
2020-01-19 08:00:00,2.5697582745091614,,,,historical
2020-01-19 09:00:00,3.0557452672938807,,,,historical
2020-01-19 10:00:00,3.4850303897204085,,,,historical
2020-01-19 11:00:00,3.854598541016713,,,,historical
2020-01-19 12:00:00,4.165219848507922,,,,historical
2020-01-19 13:00:00,4.414232864916164,,,,historical
2020-01-19 14:00:00,4.598121714784289,,,,historical
2020-01-19 15:00:00,4.7195709367830485,,,,historical
2020-01-19 16:00:00,4.784611007624483,,,,historical
2020-01-19 17:00:00,4.795384072434235,,,,historical
2020-01-19 18:00:00,4.752787382255275,,,,historical
2020-01-19 19:00:00,4.663274908571139,,,,historical
2020-01-19 20:00:00,4.535715920000036,,,,historical
2020-01-19 21:00:00,4.374244794755561,,,,historical
2020-01-19 22:00:00,4.181074413729028,,,,historical
2020-01-19 23:00:00,3.9631576945953246,,,,historical
2020-01-20 00:00:00,3.7288866791984776,,,,historical
2020-01-20 01:00:00,3.4811524101972666,,,,historical
2020-01-20 02:00:00,3.2204395296257426,,,,historical
2020-01-20 03:00:00,2.951451553053823,,,,historical
2020-01-20 04:00:00,2.6797517493797898,,,,historical
2020-01-20 05:00:00,2.405116916829056,,,,historical
2020-01-20 06:00:00,2.1249682356766804,,,,historical
2020-01-20 07:00:00,1.8409960412487685,,,,historical
2020-01-20 08:00:00,1.5557660013404804,,,,historical
2020-01-20 09:00:00,1.2663658485990514,,,,historical
2020-01-20 10:00:00,0.9681391796807338,,,,historical
2020-01-20 11:00:00,0.6612568694019977,,,,historical
2020-01-20 12:00:00,0.3472260368431989,,,,historical
2020-01-20 13:00:00,0.022748377596743467,,,,historical
2020-01-20 14:00:00,-0.3163479591131431,,,,historical
2020-01-20 15:00:00,-0.6687031850203848,,,,historical
2020-01-20 16:00:00,-1.0311232649692745,,,,historical
2020-01-20 17:00:00,-1.4046230196993539,,,,historical
2020-01-20 18:00:00,-1.7904162592824076,,,,historical
2020-01-20 19:00:00,-2.1837877950293834,,,,historical
2020-01-20 20:00:00,-2.5780877131896913,,,,historical
2020-01-20 21:00:00,-2.9707543528217877,,,,historical
2020-01-20 22:00:00,-3.359296853786981,,,,historical
2020-01-20 23:00:00,-3.735492237305621,,,,historical
2020-01-21 00:00:00,-4.089693175014282,,,,historical
2020-01-21 01:00:00,-4.416827295278267,,,,historical
2020-01-21 02:00:00,-4.712355078027357,,,,historical
2020-01-21 03:00:00,-4.966749972571372,,,,historical
2020-01-21 04:00:00,-5.1700475218213615,,,,historical
2020-01-21 05:00:00,-5.317733126106173,,,,historical
2020-01-21 06:00:00,-5.406581022944681,,,,historical
2020-01-21 07:00:00,-5.429308067285555,,,,historical
2020-01-21 08:00:00,-5.379237379212848,,,,historical
2020-01-21 09:00:00,-5.255946739360785,,,,historical
2020-01-21 10:00:00,-5.060870316732741,,,,historical
2020-01-21 11:00:00,-4.792009399841958,,,,historical
2020-01-21 12:00:00,-4.448593821982212,,,,historical
2020-01-21 13:00:00,-4.036390458356064,,,,historical
2020-01-21 14:00:00,-3.5629926350001524,,,,historical
2020-01-21 15:00:00,-3.032528822759746,,,,historical
2020-01-21 16:00:00,-2.4502756466908955,,,,historical
